house_number,plant_name,planting_date,date,time,indoor_temperature,indoor_humidity,outdoor_temperature,outdoor_humidity,wind_direction,wind_direction,wind_speed,wind_speed,inner_left_window_top_opening,inner_left_window_bottom_opening,inner_right_window_top_opening,inner_right_window_bottom_opening,outer_left_window_top_opening,outer_left_window_bottom_opening,outer_right_window_top_opening,outer_right_window_bottom_opening,temperature,humidity,solar_irradiance,solar_time,rain_per_hour,snow_per_hour
,,,2025-07-18,09:55:01,31.1,71.4,,,,29,,1.01,,,,,,,,,24.49,87.21,0.93,-0.0,0.0,0.0
,,,2025-07-18,10:00:10,32.2,67.6,,,,29,,1.1,,,,,,,,,24.6,87.0,0.95,0.0,0.0,0.0
,,,2025-07-18,10:05:09,33.4,63.3,,,,29,,1.19,,,,,,,,,24.74,86.7,0.99,0.0,0.0,0.0
,,,2025-07-18,10:10:07,32.9,64.3,,,,30,,1.27,,,,,,,,,24.91,86.32,1.04,0.01,0.0,0.0
,,,2025-07-18,10:15:05,32.0,67.0,,,,31,,1.35,,,,,,,,,25.09,85.88,1.12,0.02,0.0,0.0
,,,2025-07-18,10:20:03,31.8,67.9,,,,32,,1.43,,,,,,,,,25.28,85.4,1.2,0.03,0.0,0.0
,,,2025-07-18,10:25:02,32.5,65.8,,,,33,,1.51,,,,,,,,,25.48,84.89,1.29,0.04,0.0,0.0
,,,2025-07-18,10:30:00,33.7,62.7,,,,35,,1.59,,,,,,,,,25.68,84.36,1.39,0.05,0.0,0.0
,,,2025-07-18,10:35:09,34.3,61.3,,,,1,,1.66,,,,,,,,,25.87,83.85,1.49,0.07,0.0,0.0
,,,2025-07-18,10:40:07,35.6,58.3,,,,2,,1.74,,,,,,,,,26.04,83.36,1.58,0.08,0.0,0.0
,,,2025-07-18,10:45:05,36.7,54.9,,,,3,,1.81,,,,,,,,,26.2,82.92,1.65,0.09,0.0,0.0
,,,2025-07-18,10:50:04,37.1,53.4,,,,4,,1.87,,,,,,,,,26.33,82.53,1.72,0.09,0.0,0.0
,,,2025-07-18,10:55:02,36.5,54.6,,,,5,,1.94,,,,,,,,,26.44,82.22,1.77,0.1,0.0,0.0
,,,2025-07-18,11:00:00,35.7,57.1,,,,5,,2.0,,,,,,,,,26.5,82.0,1.79,0.1,0.0,0.0
,,,2025-07-18,11:05:09,35.0,58.0,,,,5,,2.02,,,,,,,,,26.52,81.89,1.78,0.1,0.0,0.0
,,,2025-07-18,11:10:08,34.2,60.3,,,,5,,1.98,,,,,,,,,26.51,81.87,1.74,0.09,0.0,0.0
,,,2025-07-18,11:15:06,33.8,62.0,,,,5,,1.89,,,,,,,,,26.46,81.93,1.67,0.08,0.0,0.0
,,,2025-07-18,11:20:04,33.1,62.2,,,,6,,1.76,,,,,,,,,26.39,82.05,1.58,0.07,0.0,0.0
,,,2025-07-18,11:25:02,31.7,65.9,,,,6,,1.6,,,,,,,,,26.31,82.2,1.48,0.06,0.0,0.0
,,,2025-07-18,11:30:01,31.3,66.9,,,,6,,1.42,,,,,,,,,26.21,82.39,1.36,0.05,0.0,0.0
,,,2025-07-18,11:35:10,31.2,68.6,,,,6,,1.24,,,,,,,,,26.1,82.57,1.25,0.04,0.0,0.0
,,,2025-07-18,11:40:08,31.1,70.7,,,,6,,1.07,,,,,,,,,25.99,82.75,1.14,0.03,0.0,0.0
,,,2025-07-18,11:45:06,31.4,70.1,,,,7,,0.92,,,,,,,,,25.9,82.9,1.04,0.02,0.0,0.0
,,,2025-07-18,11:50:04,31.5,69.5,,,,7,,0.8,,,,,,,,,25.81,83.0,0.95,0.01,0.0,0.0
,,,2025-07-18,11:55:03,31.1,71.0,,,,7,,0.72,,,,,,,,,25.74,83.04,0.89,0.0,0.0,0.0
,,,2025-07-18,12:00:01,30.3,73.7,,,,7,,0.7,,,,,,,,,25.7,83.0,0.86,0.0,0.0,0.0
,,,2025-07-18,12:05:10,29.5,76.8,,,,7,,0.72,,,,,,,,,25.69,82.87,0.84,0.0,0.0,0.0
,,,2025-07-18,12:10:08,29.4,77.6,,,,6,,0.78,,,,,,,,,25.7,82.65,0.83,0.0,0.0,0.0
,,,2025-07-18,12:15:06,29.7,77.5,,,,6,,0.85,,,,,,,,,25.74,82.37,0.82,0.0,0.0,0.0
,,,2025-07-18,12:20:05,29.9,76.7,,,,5,,0.94,,,,,,,,,25.8,82.05,0.81,0.0,0.0,0.0
,,,2025-07-18,12:25:03,30.2,75.4,,,,5,,1.04,,,,,,,,,25.88,81.7,0.8,0.0,0.0,0.0
,,,2025-07-18,12:30:01,30.3,74.6,,,,4,,1.14,,,,,,,,,25.97,81.35,0.79,0.0,0.0,0.0
,,,2025-07-18,12:35:00,30.0,76.1,,,,4,,1.24,,,,,,,,,26.07,81.0,0.79,0.0,0.0,0.0
,,,2025-07-18,12:40:09,29.9,75.4,,,,4,,1.35,,,,,,,,,26.18,80.67,0.79,0.0,0.0,0.0
,,,2025-07-18,12:45:07,30.3,74.5,,,,3,,1.44,,,,,,,,,26.29,80.39,0.79,0.0,0.0,0.0
,,,2025-07-18,12:50:05,30.7,74.0,,,,3,,1.51,,,,,,,,,26.4,80.18,0.79,0.0,0.0,0.0
,,,2025-07-18,12:55:03,31.3,72.2,,,,2,,1.57,,,,,,,,,26.5,80.04,0.8,0.0,0.0,0.0
,,,2025-07-18,13:00:02,31.8,70.7,,,,2,,1.6,,,,,,,,,26.6,80.0,0.81,0.0,0.0,0.0
,,,2025-07-18,13:05:00,31.8,69.5,,,,2,,1.61,,,,,,,,,26.69,80.07,0.83,0.0,0.0,0.0
,,,2025-07-18,13:10:09,32.4,68.5,,,,2,,1.6,,,,,,,,,26.76,80.24,0.85,0.0,0.0,0.0
,,,2025-07-18,13:15:07,33.0,66.6,,,,2,,1.58,,,,,,,,,26.82,80.48,0.87,0.0,0.0,0.0
,,,2025-07-18,13:20:06,32.8,67.2,,,,2,,1.54,,,,,,,,,26.88,80.78,0.9,0.0,0.0,0.0
,,,2025-07-18,13:25:04,32.8,67.5,,,,2,,1.5,,,,,,,,,26.92,81.12,0.92,0.0,0.0,0.0
,,,2025-07-18,13:30:02,32.5,67.8,,,,2,,1.46,,,,,,,,,26.95,81.48,0.95,0.0,0.0,0.0
,,,2025-07-18,13:35:01,31.9,70.1,,,,2,,1.42,,,,,,,,,26.98,81.84,0.98,0.0,0.0,0.0
,,,2025-07-18,13:40:10,32.3,69.9,,,,2,,1.37,,,,,,,,,27.0,82.19,1.01,0.0,0.0,0.0
,,,2025-07-18,13:45:08,32.6,68.7,,,,2,,1.34,,,,,,,,,27.01,82.5,1.04,0.0,0.0,0.0
,,,2025-07-18,13:50:06,32.1,69.4,,,,2,,1.31,,,,,,,,,27.01,82.75,1.06,0.0,0.0,0.0
,,,2025-07-18,13:55:05,31.8,70.9,,,,2,,1.3,,,,,,,,,27.01,82.92,1.08,0.0,0.0,0.0
,,,2025-07-18,14:00:03,31.9,70.8,,,,2,,1.3,,,,,,,,,27.0,83.0,1.1,0.0,0.0,0.0
,,,2025-07-18,14:05:01,31.7,70.6,,,,2,,1.33,,,,,,,,,26.99,82.97,1.11,0.0,0.0,0.0
,,,2025-07-18,14:10:10,31.9,70.5,,,,2,,1.41,,,,,,,,,26.97,82.84,1.1,0.0,0.0,0.0
,,,2025-07-18,14:15:08,31.9,70.0,,,,3,,1.51,,,,,,,,,26.95,82.61,1.08,0.0,0.0,0.0
,,,2025-07-18,14:20:07,32.2,69.7,,,,3,,1.64,,,,,,,,,26.94,82.3,1.05,0.0,0.0,0.0
,,,2025-07-18,14:25:05,32.6,68.8,,,,3,,1.79,,,,,,,,,26.93,81.92,1.02,0.0,0.0,0.0
,,,2025-07-18,14:30:03,32.8,68.5,,,,4,,1.95,,,,,,,,,26.92,81.47,0.98,0.0,0.0,0.0
,,,2025-07-18,14:35:01,33.0,67.4,,,,4,,2.1,,,,,,,,,26.93,80.97,0.94,0.0,0.0,0.0
,,,2025-07-18,14:40:00,32.8,67.9,,,,4,,2.25,,,,,,,,,26.95,80.42,0.91,0.0,0.0,0.0
,,,2025-07-18,14:45:09,32.9,67.3,,,,4,,2.38,,,,,,,,,26.98,79.84,0.87,0.0,0.0,0.0
,,,2025-07-18,14:50:07,32.9,67.9,,,,5,,2.49,,,,,,,,,27.04,79.24,0.85,0.0,0.0,0.0
,,,2025-07-18,14:55:05,33.2,67.3,,,,5,,2.57,,,,,,,,,27.11,78.62,0.83,0.0,0.0,0.0
,,,2025-07-18,15:00:04,33.4,65.4,,,,5,,2.6,,,,,,,,,27.2,78.0,0.82,0.0,0.0,0.0
,,,2025-07-18,15:05:02,33.8,65.3,,,,6,,2.57,,,,,,,,,27.32,77.38,0.84,0.0,0.0,0.0
,,,2025-07-18,15:10:00,34.7,63.7,,,,6,,2.47,,,,,,,,,27.45,76.78,0.89,0.01,0.0,0.0
,,,2025-07-18,15:15:09,35.7,60.3,,,,7,,2.32,,,,,,,,,27.6,76.21,0.97,0.03,0.0,0.0
,,,2025-07-18,15:20:07,36.7,58.5,,,,8,,2.12,,,,,,,,,27.76,75.67,1.07,0.05,0.0,0.0
,,,2025-07-18,15:25:06,37.1,55.3,,,,9,,1.89,,,,,,,,,27.92,75.18,1.19,0.08,0.0,0.0
,,,2025-07-18,15:30:04,38.0,54.0,,,,10,,1.64,,,,,,,,,28.08,74.75,1.3,0.1,0.0,0.0
,,,2025-07-18,15:35:02,38.7,53.4,,,,12,,1.4,,,,,,,,,28.24,74.39,1.42,0.12,0.0,0.0
,,,2025-07-18,15:40:00,39.9,50.4,,,,13,,1.16,,,,,,,,,28.38,74.11,1.53,0.15,0.0,0.0
,,,2025-07-18,15:45:09,39.6,49.8,,,,14,,0.95,,,,,,,,,28.5,73.92,1.62,0.17,0.0,0.0
,,,2025-07-18,15:50:08,39.3,51.3,,,,15,,0.77,,,,,,,,,28.6,73.83,1.68,0.19,0.0,0.0
,,,2025-07-18,15:55:06,38.9,51.2,,,,15,,0.66,,,,,,,,,28.67,73.86,1.71,0.2,0.0,0.0
,,,2025-07-18,16:00:04,37.4,55.5,,,,16,,0.6,,,,,,,,,28.7,74.0,1.71,0.2,0.0,0.0
,,,2025-07-18,16:05:02,36.8,57.4,,,,16,,0.61,,,,,,,,,28.7,74.27,1.67,0.2,0.0,0.0
,,,2025-07-18,16:10:01,36.5,58.8,,,,16,,0.65,,,,,,,,,28.66,74.66,1.6,0.19,0.0,0.0
,,,2025-07-18,16:15:10,35.5,59.8,,,,16,,0.73,,,,,,,,,28.59,75.13,1.52,0.17,0.0,0.0
,,,2025-07-18,16:20:08,34.7,62.9,,,,15,,0.83,,,,,,,,,28.5,75.68,1.42,0.15,0.0,0.0
,,,2025-07-18,16:25:06,34.1,64.3,,,,15,,0.95,,,,,,,,,28.39,76.27,1.31,0.12,0.0,0.0
,,,2025-07-18,16:30:04,33.6,65.1,,,,15,,1.08,,,,,,,,,28.26,76.89,1.19,0.1,0.0,0.0
,,,2025-07-18,16:35:03,33.3,66.3,,,,15,,1.21,,,,,,,,,28.13,77.51,1.07,0.08,0.0,0.0
,,,2025-07-18,16:40:01,33.0,67.6,,,,15,,1.34,,,,,,,,,27.99,78.13,0.96,0.05,0.0,0.0
,,,2025-07-18,16:45:10,32.8,67.7,,,,14,,1.44,,,,,,,,,27.85,78.7,0.86,0.03,0.0,0.0
,,,2025-07-18,16:50:08,32.7,69.0,,,,14,,1.53,,,,,,,,,27.72,79.22,0.77,0.01,0.0,0.0
,,,2025-07-18,16:55:07,32.3,70.3,,,,14,,1.58,,,,,,,,,27.6,79.66,0.7,0.0,0.0,0.0
,,,2025-07-18,17:00:05,31.9,70.5,,,,14,,1.6,,,,,,,,,27.5,80.0,0.65,0.0,0.0,0.0
,,,2025-07-18,17:05:03,31.7,72.3,,,,14,,1.57,,,,,,,,,27.42,80.23,0.61,0.0,0.0,0.0
,,,2025-07-18,17:10:01,31.7,71.7,,,,13,,1.5,,,,,,,,,27.36,80.36,0.58,0.0,0.0,0.0
,,,2025-07-18,17:15:00,31.6,72.2,,,,12,,1.39,,,,,,,,,27.31,80.41,0.55,0.0,0.0,0.0
,,,2025-07-18,17:20:08,31.5,72.6,,,,11,,1.26,,,,,,,,,27.27,80.4,0.51,0.0,0.0,0.0
,,,2025-07-18,17:25:07,31.3,73.7,,,,9,,1.11,,,,,,,,,27.25,80.37,0.48,0.0,0.0,0.0
,,,2025-07-18,17:30:05,31.2,74.7,,,,7,,0.95,,,,,,,,,27.23,80.32,0.45,0.0,0.0,0.0
,,,2025-07-18,17:35:04,31.0,75.5,,,,5,,0.8,,,,,,,,,27.22,80.28,0.42,0.0,0.0,0.0
,,,2025-07-18,17:40:02,30.6,75.7,,,,3,,0.66,,,,,,,,,27.21,80.27,0.39,0.0,0.0,0.0
,,,2025-07-18,17:45:00,30.4,77.4,,,,2,,0.54,,,,,,,,,27.19,80.32,0.36,0.0,0.0,0.0
,,,2025-07-18,17:50:09,30.3,77.9,,,,1,,0.45,,,,,,,,,27.17,80.44,0.33,0.0,0.0,0.0
,,,2025-07-18,17:55:07,30.1,78.2,,,,0,,0.4,,,,,,,,,27.14,80.66,0.31,0.0,0.0,0.0
,,,2025-07-18,18:00:06,29.7,79.6,,,,0,,0.4,,,,,,,,,27.1,81.0,0.29,0.0,0.0,0.0
,,,2025-07-18,18:05:04,29.4,80.7,,,,0,,0.46,,,,,,,,,27.05,81.47,0.27,0.0,0.0,0.0
,,,2025-07-18,18:10:02,29.4,81.1,,,,0,,0.58,,,,,,,,,26.98,82.05,0.25,0.0,0.0,0.0
,,,2025-07-18,18:15:01,29.5,81.9,,,,0,,0.76,,,,,,,,,26.9,82.72,0.23,0.0,0.0,0.0
,,,2025-07-18,18:20:10,29.3,81.3,,,,0,,0.97,,,,,,,,,26.82,83.45,0.21,0.0,0.0,0.0
,,,2025-07-18,18:25:08,29.3,82.0,,,,0,,1.2,,,,,,,,,26.73,84.2,0.19,0.0,0.0,0.0
,,,2025-07-18,18:30:06,29.2,82.5,,,,9,,1.44,,,,,,,,,26.63,84.96,0.17,0.0,0.0,0.0
,,,2025-07-18,18:35:04,29.2,84.0,,,,18,,1.69,,,,,,,,,26.54,85.69,0.15,0.0,0.0,0.0
,,,2025-07-18,18:40:03,29.0,84.2,,,,18,,1.91,,,,,,,,,26.44,86.37,0.13,0.0,0.0,0.0
,,,2025-07-18,18:45:01,28.9,84.0,,,,18,,2.11,,,,,,,,,26.35,86.97,0.12,0.0,0.0,0.0
,,,2025-07-18,18:50:10,28.7,85.2,,,,18,,2.26,,,,,,,,,26.26,87.46,0.1,0.0,0.0,0.0
,,,2025-07-18,18:55:08,28.5,85.2,,,,18,,2.36,,,,,,,,,26.17,87.81,0.09,0.0,0.0,0.0
,,,2025-07-18,19:00:07,28.3,85.8,,,,18,,2.4,,,,,,,,,26.1,88.0,0.08,0.0,0.0,0.0
,,,2025-07-18,19:05:05,28.1,86.1,,,,18,,2.4,,,,,,,,,26.04,88.01,0.07,0.0,0.0,0.0
,,,2025-07-18,19:10:03,28.0,86.3,,,,18,,2.38,,,,,,,,,25.98,87.85,0.06,0.0,0.0,0.0
,,,2025-07-18,19:15:01,28.0,86.7,,,,18,,2.36,,,,,,,,,25.93,87.56,0.05,0.0,0.0,0.0
,,,2025-07-18,19:20:00,27.9,86.6,,,,18,,2.34,,,,,,,,,25.89,87.17,0.05,0.0,0.0,0.0
,,,2025-07-18,19:25:09,27.7,86.8,,,,18,,2.31,,,,,,,,,25.85,86.71,0.04,0.0,0.0,0.0
,,,2025-07-18,19:30:07,27.6,86.3,,,,18,,2.27,,,,,,,,,25.82,86.21,0.03,0.0,0.0,0.0
,,,2025-07-18,19:35:05,27.7,86.5,,,,18,,2.22,,,,,,,,,25.79,85.7,0.03,0.0,0.0,0.0
,,,2025-07-18,19:40:04,27.6,85.7,,,,18,,2.17,,,,,,,,,25.75,85.2,0.02,0.0,0.0,0.0
,,,2025-07-18,19:45:02,27.5,84.1,,,,18,,2.12,,,,,,,,,25.72,84.75,0.02,0.0,0.0,0.0
,,,2025-07-18,19:50:00,27.4,84.3,,,,18,,2.05,,,,,,,,,25.69,84.38,0.01,0.0,0.0,0.0
,,,2025-07-18,19:55:09,27.3,84.6,,,,18,,1.98,,,,,,,,,25.65,84.12,0.01,0.0,0.0,0.0
,,,2025-07-18,20:00:08,27.2,85.2,,,,18,,1.9,,,,,,,,,25.6,84.0,0.01,0.0,0.0,0.0
,,,2025-07-18,20:05:06,27.1,85.4,,,,18,,1.81,,,,,,,,,25.55,84.04,0.01,0.0,0.0,0.0
,,,2025-07-18,20:10:04,27.0,85.8,,,,18,,1.71,,,,,,,,,25.49,84.22,0.01,0.0,0.0,0.0
,,,2025-07-18,20:15:03,26.9,86.6,,,,18,,1.6,,,,,,,,,25.42,84.54,0.01,0.0,0.0,0.0
,,,2025-07-18,20:20:01,26.8,86.9,,,,19,,1.48,,,,,,,,,25.36,84.97,0.0,0.0,0.0,0.0
,,,2025-07-18,20:25:10,26.8,86.6,,,,19,,1.36,,,,,,,,,25.28,85.48,0.0,0.0,0.0,0.0
,,,2025-07-18,20:30:08,26.7,87.4,,,,19,,1.24,,,,,,,,,25.2,86.07,0.0,0.0,0.0,0.0
,,,2025-07-18,20:35:06,26.7,87.3,,,,19,,1.12,,,,,,,,,25.12,86.71,0.0,0.0,0.0,0.0
,,,2025-07-18,20:40:05,26.7,87.3,,,,19,,1.01,,,,,,,,,25.04,87.38,-0.0,0.0,0.0,0.0
,,,2025-07-18,20:45:03,26.5,87.7,,,,20,,0.91,,,,,,,,,24.96,88.07,-0.0,0.0,0.0,0.0
,,,2025-07-18,20:50:01,26.4,88.3,,,,20,,0.82,,,,,,,,,24.87,88.74,-0.0,0.0,0.0,0.0
,,,2025-07-18,20:55:10,26.4,88.4,,,,20,,0.75,,,,,,,,,24.79,89.39,-0.01,0.0,0.0,0.0
,,,2025-07-18,21:00:09,26.3,88.5,,,,20,,0.7,,,,,,,,,24.7,90.0,-0.01,0.0,0.0,0.0
,,,2025-07-18,21:05:07,26.2,88.8,,,,20,,0.66,,,,,,,,,24.62,90.54,-0.01,0.0,0.0,0.0
,,,2025-07-18,21:10:05,26.1,89.0,,,,20,,0.64,,,,,,,,,24.53,91.03,-0.01,0.0,0.0,0.0
,,,2025-07-18,21:15:03,26.1,89.1,,,,20,,0.61,,,,,,,,,24.45,91.46,-0.01,0.0,0.0,0.0
,,,2025-07-18,21:20:02,26.1,88.9,,,,19,,0.6,,,,,,,,,24.37,91.85,-0.01,0.0,0.0,0.0
,,,2025-07-18,21:25:00,26.2,88.7,,,,19,,0.59,,,,,,,,,24.3,92.19,-0.01,0.0,0.0,0.0
,,,2025-07-18,21:30:09,26.0,88.8,,,,19,,0.58,,,,,,,,,24.23,92.5,-0.02,0.0,0.0,0.0
,,,2025-07-18,21:35:07,26.0,89.2,,,,19,,0.57,,,,,,,,,24.16,92.79,-0.02,0.0,0.0,0.0
,,,2025-07-18,21:40:05,25.8,89.2,,,,19,,0.56,,,,,,,,,24.1,93.05,-0.02,0.0,0.0,0.0
,,,2025-07-18,21:45:04,25.8,89.5,,,,18,,0.56,,,,,,,,,24.04,93.29,-0.02,0.0,0.0,0.0
,,,2025-07-18,21:50:02,25.8,89.6,,,,18,,0.54,,,,,,,,,23.99,93.53,-0.02,0.0,0.0,0.0
,,,2025-07-18,21:55:00,25.8,89.6,,,,18,,0.52,,,,,,,,,23.94,93.76,-0.02,0.0,0.0,0.0
,,,2025-07-18,22:00:09,25.8,89.7,,,,18,,0.5,,,,,,,,,23.9,94.0,-0.02,0.0,0.0,0.0
,,,2025-07-18,22:05:07,25.8,89.8,,,,18,,0.47,,,,,,,,,23.87,94.24,-0.02,0.0,0.0,0.0
,,,2025-07-18,22:10:06,25.8,90.0,,,,18,,0.43,,,,,,,,,23.84,94.49,-0.03,0.0,0.0,0.0
,,,2025-07-18,22:15:04,25.7,90.2,,,,18,,0.38,,,,,,,,,23.82,94.74,-0.03,0.0,0.0,0.0
,,,2025-07-18,22:20:02,25.7,90.1,,,,18,,0.33,,,,,,,,,23.8,94.98,-0.03,0.0,0.0,0.0
,,,2025-07-18,22:25:01,25.6,90.4,,,,18,,0.28,,,,,,,,,23.79,95.2,-0.03,0.0,0.0,0.0
,,,2025-07-18,22:30:10,25.6,90.6,,,,9,,0.23,,,,,,,,,23.78,95.41,-0.03,0.0,0.0,0.0
,,,2025-07-18,22:35:08,25.5,90.3,,,,0,,0.17,,,,,,,,,23.77,95.6,-0.03,0.0,0.0,0.0
,,,2025-07-18,22:40:06,25.5,90.4,,,,0,,0.13,,,,,,,,,23.76,95.76,-0.03,0.0,0.0,0.0
,,,2025-07-18,22:45:05,25.5,90.4,,,,0,,0.08,,,,,,,,,23.75,95.88,-0.03,0.0,0.0,0.0
,,,2025-07-18,22:50:03,25.5,90.7,,,,0,,0.05,,,,,,,,,23.73,95.97,-0.04,0.0,0.0,0.0
,,,2025-07-18,22:55:01,25.6,90.6,,,,0,,0.02,,,,,,,,,23.72,96.01,-0.04,0.0,0.0,0.0
,,,2025-07-18,23:00:10,25.5,90.6,,,,0,,0.0,,,,,,,,,23.7,96.0,-0.04,0.0,0.0,0.0
,,,2025-07-18,23:05:09,25.5,90.6,,,,0,,0.0,,,,,,,,,23.68,95.94,-0.04,0.0,0.0,0.0
,,,2025-07-18,23:10:07,25.6,90.6,,,,35,,0.03,,,,,,,,,23.65,95.83,-0.04,0.0,0.0,0.0
,,,2025-07-18,23:15:05,25.5,90.8,,,,35,,0.08,,,,,,,,,23.62,95.68,-0.04,0.0,0.0,0.0
,,,2025-07-18,23:20:03,25.5,90.7,,,,35,,0.15,,,,,,,,,23.59,95.5,-0.04,0.0,0.0,0.0
,,,2025-07-18,23:25:02,25.5,90.5,,,,34,,0.23,,,,,,,,,23.56,95.3,-0.04,0.0,0.0,0.0
,,,2025-07-18,23:30:00,25.6,90.5,,,,34,,0.31,,,,,,,,,23.52,95.09,-0.05,0.0,0.0,0.0
,,,2025-07-18,23:35:09,25.5,90.5,,,,34,,0.4,,,,,,,,,23.49,94.87,-0.05,0.0,0.0,0.0
,,,2025-07-18,23:40:08,25.5,90.4,,,,33,,0.48,,,,,,,,,23.47,94.66,-0.05,0.0,0.0,0.0
,,,2025-07-18,23:45:06,25.3,90.5,,,,33,,0.56,,,,,,,,,23.44,94.45,-0.05,0.0,0.0,0.0
,,,2025-07-18,23:50:04,25.3,90.8,,,,33,,0.62,,,,,,,,,23.42,94.27,-0.05,0.0,0.0,0.0
,,,2025-07-18,23:55:02,25.2,90.9,,,,32,,0.67,,,,,,,,,23.41,94.12,-0.05,0.0,0.0,0.0
,,,2025-07-19,00:00:01,25.3,91.0,,,,32,,0.7,,,,,,,,,23.4,94.0,-0.05,0.0,0.0,0.0
,,,2025-07-19,00:05:10,25.2,90.9,,,,32,,0.71,,,,,,,,,23.4,93.93,-0.05,0.0,0.0,0.0
,,,2025-07-19,00:10:08,25.2,91.0,,,,31,,0.72,,,,,,,,,23.41,93.89,-0.05,0.0,0.01,0.0
,,,2025-07-19,00:15:06,25.2,90.7,,,,30,,0.73,,,,,,,,,23.42,93.9,-0.05,0.0,0.02,0.0
,,,2025-07-19,00:20:04,25.0,90.9,,,,29,,0.74,,,,,,,,,23.43,93.94,-0.05,0.0,0.04,0.0
,,,2025-07-19,00:25:03,25.1,91.1,,,,27,,0.74,,,,,,,,,23.45,94.01,-0.05,0.0,0.06,0.0
,,,2025-07-19,00:30:01,25.2,91.2,,,,25,,0.74,,,,,,,,,23.48,94.1,-0.06,0.0,0.09,0.0
,,,2025-07-19,00:35:10,25.2,91.1,,,,23,,0.74,,,,,,,,,23.5,94.22,-0.06,0.0,0.12,0.0
,,,2025-07-19,00:40:08,25.2,91.1,,,,21,,0.73,,,,,,,,,23.52,94.36,-0.06,0.0,0.15,0.0
,,,2025-07-19,00:45:07,25.3,90.9,,,,20,,0.73,,,,,,,,,23.55,94.51,-0.06,0.0,0.19,0.0
,,,2025-07-19,00:50:05,25.3,90.9,,,,19,,0.72,,,,,,,,,23.57,94.67,-0.06,0.0,0.23,0.0
,,,2025-07-19,00:55:03,25.3,90.8,,,,18,,0.71,,,,,,,,,23.59,94.83,-0.06,0.0,0.27,0.0
,,,2025-07-19,01:00:02,25.4,90.8,,,,18,,0.7,,,,,,,,,23.6,95.0,-0.06,0.0,0.31,0.0
,,,2025-07-19,01:05:00,25.4,90.8,,,,18,,0.68,,,,,,,,,23.61,95.17,-0.06,0.0,0.36,0.0
,,,2025-07-19,01:10:09,25.4,90.9,,,,18,,0.65,,,,,,,,,23.61,95.33,-0.06,0.0,0.4,0.0
,,,2025-07-19,01:15:07,25.3,90.8,,,,18,,0.62,,,,,,,,,23.61,95.48,-0.06,0.0,0.45,0.0
,,,2025-07-19,01:20:06,25.3,90.8,,,,18,,0.57,,,,,,,,,23.61,95.63,-0.06,0.0,0.5,0.0
,,,2025-07-19,01:25:04,25.3,90.9,,,,18,,0.52,,,,,,,,,23.61,95.75,-0.06,0.0,0.55,0.0
,,,2025-07-19,01:30:02,25.2,91.0,,,,9,,0.48,,,,,,,,,23.61,95.87,-0.06,0.0,0.6,0.0
,,,2025-07-19,01:35:00,25.3,91.1,,,,0,,0.43,,,,,,,,,23.6,95.96,-0.06,0.0,0.65,0.0
,,,2025-07-19,01:40:09,25.4,90.9,,,,0,,0.39,,,,,,,,,23.6,96.03,-0.06,0.0,0.7,0.0
,,,2025-07-19,01:45:08,25.4,90.8,,,,0,,0.35,,,,,,,,,23.59,96.07,-0.06,0.0,0.75,0.0
,,,2025-07-19,01:50:06,25.5,90.7,,,,0,,0.32,,,,,,,,,23.59,96.08,-0.06,0.0,0.8,0.0
,,,2025-07-19,01:55:04,25.5,90.5,,,,0,,0.3,,,,,,,,,23.59,96.06,-0.06,0.0,0.84,0.0
,,,2025-07-19,02:00:03,25.6,90.6,,,,0,,0.3,,,,,,,,,23.6,96.0,-0.06,0.0,0.89,0.0
,,,2025-07-19,02:05:11,25.7,90.5,,,,0,,0.31,,,,,,,,,23.61,95.91,-0.06,0.0,0.93,0.0
,,,2025-07-19,02:10:10,25.6,90.5,,,,0,,0.34,,,,,,,,,23.62,95.78,-0.06,0.0,0.97,0.0
,,,2025-07-19,02:15:08,25.7,90.6,,,,1,,0.38,,,,,,,,,23.64,95.62,-0.06,0.0,1.01,0.0
,,,2025-07-19,02:20:06,25.6,90.7,,,,2,,0.43,,,,,,,,,23.66,95.45,-0.06,0.0,1.05,0.0
,,,2025-07-19,02:25:04,25.6,90.6,,,,4,,0.5,,,,,,,,,23.67,95.26,-0.06,0.0,1.08,0.0
,,,2025-07-19,02:30:03,25.7,90.6,,,,8,,0.57,,,,,,,,,23.69,95.06,-0.06,0.0,1.11,0.0
,,,2025-07-19,02:35:01,25.7,90.6,,,,12,,0.65,,,,,,,,,23.7,94.85,-0.06,0.0,1.14,0.0
,,,2025-07-19,02:40:10,25.7,90.6,,,,14,,0.74,,,,,,,,,23.71,94.65,-0.06,0.0,1.16,0.0
,,,2025-07-19,02:45:08,25.7,90.7,,,,15,,0.83,,,,,,,,,23.72,94.46,-0.06,0.0,1.18,0.0
,,,2025-07-19,02:50:06,25.7,90.8,,,,16,,0.92,,,,,,,,,23.72,94.28,-0.06,0.0,1.19,0.0
,,,2025-07-19,02:55:05,25.7,90.7,,,,16,,1.01,,,,,,,,,23.71,94.13,-0.06,0.0,1.2,0.0
,,,2025-07-19,03:00:03,25.6,90.7,,,,16,,1.1,,,,,,,,,23.7,94.0,-0.06,0.0,1.2,0.0
,,,2025-07-19,03:05:01,25.6,90.8,,,,16,,1.2,,,,,,,,,23.68,93.9,-0.06,0.0,1.19,0.0
