house_number,plant_name,planting_date,date,time,indoor_temperature,indoor_humidity,outdoor_temperature,outdoor_humidity,wind_direction,wind_speed,inner_left_window_top_opening,inner_left_window_bottom_opening,inner_right_window_top_opening,inner_right_window_bottom_opening,outer_left_window_top_opening,outer_left_window_bottom_opening,outer_right_window_top_opening,outer_right_window_bottom_opening,kma_wind_direction,kma_wind_speed,kma_temperature,kma_humidity,kma_solar_irradiance,kma_solar_time,kma_rain_per_hour,kma_snow_per_hour
,,,2025-04-09,06:25:19,4.2,84.1,,,,,,,,,,,,,31,0.37,6.96,60.19,0.0,0.0,0.0,0.0
,,,2025-04-09,06:30:07,4.3,84.3,,,,,,,,,,,,,32,0.3,6.99,59.93,0.0,0.01,0.0,0.0
,,,2025-04-09,06:35:05,4.6,85.4,,,,,,,,,,,,,32,0.24,7.04,59.6,0.0,0.04,0.0,0.0
,,,2025-04-09,06:40:03,4.9,85.4,,,,,,,,,,,,,33,0.18,7.11,59.19,0.0,0.07,0.0,0.0
,,,2025-04-09,06:45:00,5.2,83.8,,,,,,,,,,,,,34,0.13,7.2,58.72,0.0,0.1,0.0,0.0
,,,2025-04-09,06:50:09,5.6,83.6,,,,,,,,,,,,,35,0.1,7.31,58.19,0.0,0.13,0.0,0.0
,,,2025-04-09,06:55:07,6.1,83.2,,,,,,,,,,,,,35,0.09,7.45,57.61,0.02,0.17,0.0,0.0
,,,2025-04-09,07:00:05,6.6,81.2,,,,,,,,,,,,,0,0.1,7.6,57.0,0.07,0.2,0.0,0.0
,,,2025-04-09,07:05:04,7.2,78.8,,,,,,,,,,,,,0,0.12,7.78,56.36,0.12,0.24,0.0,0.0
,,,2025-04-09,07:10:02,7.9,76.4,,,,,,,,,,,,,0,0.15,7.97,55.69,0.17,0.3,0.0,0.0
,,,2025-04-09,07:15:20,8.5,74.8,,,,,,,,,,,,,0,0.17,8.18,55.03,0.22,0.37,0.0,0.0
,,,2025-04-09,07:20:07,9.4,74.5,,,,,,,,,,,,,0,0.2,8.4,54.37,0.27,0.45,0.0,0.0
,,,2025-04-09,07:25:06,10.1,68.6,,,,,,,,,,,,,0,0.22,8.63,53.73,0.32,0.53,0.0,0.0
,,,2025-04-09,07:30:04,11.0,65.0,,,,,,,,,,,,,0,0.25,8.86,53.13,0.38,0.62,0.0,0.0
,,,2025-04-09,07:35:02,12.0,60.8,,,,,,,,,,,,,0,0.27,9.09,52.58,0.43,0.7,0.0,0.0
,,,2025-04-09,07:40:01,13.1,58.6,,,,,,,,,,,,,0,0.3,9.31,52.09,0.49,0.78,0.0,0.0
,,,2025-04-09,07:45:10,14.1,60.0,,,,,,,,,,,,,0,0.32,9.53,51.67,0.55,0.86,0.0,0.0
,,,2025-04-09,07:50:08,14.8,56.1,,,,,,,,,,,,,0,0.35,9.74,51.34,0.6,0.92,0.0,0.0
,,,2025-04-09,07:55:06,18.4,65.8,,,,,,,,,,,,,0,0.37,9.93,51.11,0.66,0.97,0.0,0.0
,,,2025-04-09,08:00:04,16.6,51.0,,,,,,,,,,,,,0,0.4,10.1,51.0,0.72,1.0,0.0,0.0
,,,2025-04-09,08:05:03,17.3,48.4,,,,,,,,,,,,,0,0.42,10.25,51.01,0.78,1.02,0.0,0.0
,,,2025-04-09,08:10:01,18.3,51.0,,,,,,,,,,,,,0,0.45,10.38,51.11,0.84,1.04,0.0,0.0
,,,2025-04-09,08:15:21,19.8,51.6,,,,,,,,,,,,,0,0.47,10.5,51.28,0.9,1.05,0.0,0.0
,,,2025-04-09,08:20:08,21.0,51.6,,,,,,,,,,,,,35,0.5,10.61,51.49,0.97,1.06,0.0,0.0
,,,2025-04-09,08:25:07,22.2,51.8,,,,,,,,,,,,,35,0.52,10.71,51.71,1.03,1.07,0.0,0.0
,,,2025-04-09,08:30:05,23.1,50.8,,,,,,,,,,,,,35,0.55,10.81,51.91,1.1,1.07,0.0,0.0
,,,2025-04-09,08:35:03,24.0,49.3,,,,,,,,,,,,,35,0.57,10.91,52.06,1.16,1.07,0.0,0.0
,,,2025-04-09,08:40:02,24.8,47.3,,,,,,,,,,,,,35,0.6,11.02,52.13,1.23,1.07,0.0,0.0
,,,2025-04-09,08:45:00,25.6,46.4,,,,,,,,,,,,,34,0.62,11.14,52.08,1.29,1.06,0.0,0.0
,,,2025-04-09,08:50:09,26.6,49.7,,,,,,,,,,,,,34,0.65,11.27,51.9,1.35,1.04,0.0,0.0
,,,2025-04-09,08:55:07,27.4,46.9,,,,,,,,,,,,,34,0.68,11.42,51.55,1.41,1.02,0.0,0.0
,,,2025-04-09,09:00:06,28.3,47.2,,,,,,,,,,,,,34,0.7,11.6,51.0,1.47,1.0,0.0,0.0
,,,2025-04-09,09:05:04,29.0,45.3,,,,,,,,,,,,,34,0.71,11.8,50.23,1.52,0.97,0.0,0.0
,,,2025-04-09,09:10:02,29.9,44.7,,,,,,,,,,,,,34,0.71,12.03,49.27,1.57,0.94,0.0,0.0
,,,2025-04-09,09:15:00,30.5,44.8,,,,,,,,,,,,,33,0.7,12.27,48.16,1.61,0.91,0.0,0.0
,,,2025-04-09,09:20:09,31.0,44.3,,,,,,,,,,,,,32,0.67,12.53,46.92,1.65,0.88,0.0,0.0
,,,2025-04-09,09:25:07,31.5,44.4,,,,,,,,,,,,,30,0.64,12.8,45.6,1.68,0.85,0.0,0.0
,,,2025-04-09,09:30:06,31.7,44.7,,,,,,,,,,,,,26,0.6,13.08,44.23,1.71,0.82,0.0,0.0
,,,2025-04-09,09:35:04,31.7,45.2,,,,,,,,,,,,,22,0.56,13.35,42.84,1.73,0.79,0.0,0.0
,,,2025-04-09,09:40:02,31.5,46.9,,,,,,,,,,,,,20,0.53,13.63,41.49,1.74,0.75,0.0,0.0
,,,2025-04-09,09:45:01,31.3,47.9,,,,,,,,,,,,,19,0.5,13.89,40.19,1.76,0.72,0.0,0.0
,,,2025-04-09,09:50:10,30.7,48.6,,,,,,,,,,,,,18,0.49,14.15,38.98,1.76,0.68,0.0,0.0
,,,2025-04-09,09:55:08,29.9,51.1,,,,,,,,,,,,,18,0.49,14.38,37.91,1.77,0.64,0.0,0.0
,,,2025-04-09,10:00:06,29.2,55.1,,,,,,,,,,,,,18,0.5,14.6,37.0,1.77,0.6,0.0,0.0
,,,2025-04-09,10:05:04,28.1,58.4,,,,,,,,,,,,,18,0.53,14.79,36.29,1.76,0.56,0.0,0.0
,,,2025-04-09,10:10:03,27.4,60.2,,,,,,,,,,,,,19,0.55,14.97,35.75,1.75,0.51,0.0,0.0
,,,2025-04-09,10:15:01,27.2,60.3,,,,,,,,,,,,,20,0.58,15.12,35.36,1.72,0.46,0.0,0.0
,,,2025-04-09,10:20:10,27.6,59.4,,,,,,,,,,,,,20,0.62,15.26,35.09,1.69,0.41,0.0,0.0
,,,2025-04-09,10:25:08,28.0,56.2,,,,,,,,,,,,,21,0.65,15.38,34.91,1.65,0.35,0.0,0.0
,,,2025-04-09,10:30:07,28.2,55.2,,,,,,,,,,,,,22,0.68,15.5,34.8,1.61,0.3,0.0,0.0
,,,2025-04-09,10:35:05,27.6,52.9,,,,,,,,,,,,,22,0.72,15.61,34.73,1.57,0.25,0.0,0.0
,,,2025-04-09,10:40:03,26.2,53.7,,,,,,,,,,,,,23,0.75,15.72,34.67,1.53,0.19,0.0,0.0
,,,2025-04-09,10:45:01,25.1,53.4,,,,,,,,,,,,,23,0.79,15.83,34.6,1.49,0.14,0.0,0.0
,,,2025-04-09,10:50:00,24.8,41.6,,,,,,,,,,,,,24,0.83,15.95,34.48,1.45,0.09,0.0,0.0
,,,2025-04-09,10:55:09,25.0,36.0,,,,,,,,,,,,,25,0.86,16.07,34.29,1.43,0.04,0.0,0.0
,,,2025-04-09,11:00:07,25.4,44.7,,,,,,,,,,,,,25,0.9,16.2,34.0,1.41,0.0,0.0,0.0
,,,2025-04-09,11:05:05,26.3,41.0,,,,,,,,,,,,,25,0.94,16.35,33.59,1.4,0.0,0.0,0.0
,,,2025-04-09,11:10:03,27.3,35.7,,,,,,,,,,,,,25,0.98,16.5,33.08,1.4,0.0,0.0,0.0
,,,2025-04-09,11:15:02,27.5,31.8,,,,,,,,,,,,,25,1.02,16.67,32.47,1.4,0.0,0.0,0.0
,,,2025-04-09,11:20:00,27.1,32.4,,,,,,,,,,,,,25,1.06,16.84,31.8,1.4,0.0,0.0,0.0
,,,2025-04-09,11:25:09,27.1,35.1,,,,,,,,,,,,,25,1.1,17.02,31.07,1.41,0.0,0.0,0.0
,,,2025-04-09,11:30:07,25.7,31.2,,,,,,,,,,,,,25,1.14,17.21,30.3,1.43,0.0,0.0,0.0
,,,2025-04-09,11:35:05,24.5,41.6,,,,,,,,,,,,,25,1.18,17.4,29.52,1.45,0.0,0.0,0.0
,,,2025-04-09,11:40:04,24.7,38.1,,,,,,,,,,,,,25,1.22,17.58,28.74,1.47,0.0,0.0,0.0
,,,2025-04-09,11:45:02,25.1,33.9,,,,,,,,,,,,,25,1.27,17.77,27.98,1.5,0.0,0.0,0.0
,,,2025-04-09,11:50:00,25.2,33.2,,,,,,,,,,,,,25,1.31,17.95,27.26,1.53,0.0,0.0,0.0
,,,2025-04-09,11:55:09,26.1,30.9,,,,,,,,,,,,,25,1.35,18.13,26.59,1.55,0.0,0.0,0.0
,,,2025-04-09,12:00:07,27.0,30.2,,,,,,,,,,,,,25,1.4,18.3,26.0,1.59,0.0,0.0,0.0
,,,2025-04-09,12:05:06,27.6,31.1,,,,,,,,,,,,,25,1.46,18.46,25.5,1.65,0.04,0.0,0.0
,,,2025-04-09,12:10:15,28.6,27.0,,,,,,,,,,,,,25,1.55,18.61,25.08,1.73,0.1,0.0,0.0
,,,2025-04-09,12:15:02,27.9,27.5,,,,,,,,,,,,,25,1.65,18.75,24.73,1.84,0.17,0.0,0.0
,,,2025-04-09,12:20:00,27.7,26.6,,,,,,,,,,,,,26,1.78,18.88,24.46,1.98,0.25,0.0,0.0
,,,2025-04-09,12:25:09,28.0,26.1,,,,,,,,,,,,,26,1.92,19.0,24.26,2.12,0.35,0.0,0.0
,,,2025-04-09,12:30:08,28.0,26.1,,,,,,,,,,,,,26,2.06,19.11,24.11,2.27,0.44,0.0,0.0
,,,2025-04-09,12:35:06,28.2,26.7,,,,,,,,,,,,,26,2.21,19.21,24.01,2.42,0.53,0.0,0.0
,,,2025-04-09,12:40:04,28.5,26.4,,,,,,,,,,,,,26,2.35,19.29,23.95,2.55,0.62,0.0,0.0
,,,2025-04-09,12:45:02,27.7,27.0,,,,,,,,,,,,,27,2.49,19.37,23.93,2.67,0.69,0.0,0.0
,,,2025-04-09,12:50:01,28.5,26.4,,,,,,,,,,,,,27,2.61,19.42,23.93,2.76,0.75,0.0,0.0
,,,2025-04-09,12:55:10,28.6,26.4,,,,,,,,,,,,,27,2.72,19.47,23.96,2.83,0.79,0.0,0.0
,,,2025-04-09,13:00:08,28.7,24.6,,,,,,,,,,,,,27,2.8,19.5,24.0,2.85,0.8,0.0,0.0
,,,2025-04-09,13:05:06,28.5,26.1,,,,,,,,,,,,,27,2.83,19.52,24.05,2.84,0.8,0.0,0.0
,,,2025-04-09,13:10:05,28.5,25.5,,,,,,,,,,,,,27,2.78,19.52,24.1,2.81,0.79,0.0,0.0
,,,2025-04-09,13:15:03,29.1,24.1,,,,,,,,,,,,,27,2.68,19.52,24.15,2.75,0.79,0.0,0.0
,,,2025-04-09,13:20:01,28.4,25.9,,,,,,,,,,,,,26,2.52,19.5,24.2,2.69,0.78,0.0,0.0
,,,2025-04-09,13:25:10,27.8,25.3,,,,,,,,,,,,,26,2.34,19.49,24.24,2.61,0.77,0.0,0.0
,,,2025-04-09,13:30:08,28.5,23.2,,,,,,,,,,,,,26,2.13,19.47,24.27,2.53,0.75,0.0,0.0
,,,2025-04-09,13:35:07,28.7,23.0,,,,,,,,,,,,,26,1.93,19.44,24.29,2.45,0.74,0.0,0.0
,,,2025-04-09,13:40:05,29.2,24.4,,,,,,,,,,,,,26,1.73,19.42,24.28,2.37,0.73,0.0,0.0
,,,2025-04-09,13:45:03,28.1,24.8,,,,,,,,,,,,,25,1.55,19.41,24.25,2.3,0.72,0.0,0.0
,,,2025-04-09,13:50:01,26.8,25.8,,,,,,,,,,,,,25,1.41,19.4,24.2,2.23,0.71,0.0,0.0
,,,2025-04-09,13:55:00,27.5,25.0,,,,,,,,,,,,,25,1.32,19.39,24.12,2.18,0.7,0.0,0.0
,,,2025-04-09,14:00:09,29.1,23.7,,,,,,,,,,,,,25,1.3,19.4,24.0,2.15,0.7,0.0,0.0
,,,2025-04-09,14:05:07,30.9,25.0,,,,,,,,,,,,,25,1.36,19.42,23.85,2.14,0.7,0.0,0.0
,,,2025-04-09,14:10:05,32.9,22.2,,,,,,,,,,,,,25,1.51,19.45,23.67,2.13,0.7,0.0,0.0
,,,2025-04-09,14:15:03,34.3,20.6,,,,,,,,,,,,,25,1.72,19.49,23.46,2.14,0.71,0.0,0.0
,,,2025-04-09,14:20:02,32.4,20.6,,,,,,,,,,,,,26,1.98,19.54,23.25,2.15,0.71,0.0,0.0
,,,2025-04-09,14:25:00,29.7,21.2,,,,,,,,,,,,,26,2.27,19.59,23.03,2.16,0.72,0.0,0.0
,,,2025-04-09,14:30:09,28.1,26.1,,,,,,,,,,,,,26,2.57,19.65,22.81,2.18,0.72,0.0,0.0
,,,2025-04-09,14:35:07,27.3,25.6,,,,,,,,,,,,,26,2.86,19.71,22.6,2.19,0.73,0.0,0.0
,,,2025-04-09,14:40:05,26.4,26.1,,,,,,,,,,,,,26,3.13,19.77,22.41,2.19,0.73,0.0,0.0
,,,2025-04-09,14:45:04,25.3,27.3,,,,,,,,,,,,,27,3.35,19.84,22.25,2.18,0.73,0.0,0.0
,,,2025-04-09,14:50:02,25.9,27.1,,,,,,,,,,,,,27,3.52,19.89,22.12,2.16,0.72,0.0,0.0
,,,2025-04-09,14:55:00,25.8,25.6,,,,,,,,,,,,,27,3.6,19.95,22.03,2.12,0.71,0.0,0.0
,,,2025-04-09,15:00:09,25.2,26.1,,,,,,,,,,,,,27,3.6,20.0,22.0,2.07,0.7,0.0,0.0
,,,2025-04-09,15:05:07,25.1,26.6,,,,,,,,,,,,,27,3.53,20.04,22.02,2.0,0.68,0.0,0.0
,,,2025-04-09,15:10:06,25.8,27.4,,,,,,,,,,,,,27,3.42,20.08,22.09,1.94,0.66,0.0,0.0
,,,2025-04-09,15:15:04,26.6,25.6,,,,,,,,,,,,,27,3.31,20.1,22.21,1.87,0.63,0.0,0.0
,,,2025-04-09,15:20:02,26.2,26.7,,,,,,,,,,,,,27,3.18,20.12,22.36,1.79,0.59,0.0,0.0
,,,2025-04-09,15:25:00,25.3,36.0,,,,,,,,,,,,,27,3.03,20.12,22.54,1.72,0.56,0.0,0.0
,,,2025-04-09,15:30:09,23.3,44.6,,,,,,,,,,,,,27,2.89,20.11,22.75,1.65,0.52,0.0,0.0
,,,2025-04-09,15:35:08,21.5,46.7,,,,,,,,,,,,,27,2.75,20.08,22.96,1.58,0.48,0.0,0.0
,,,2025-04-09,15:40:06,20.7,49.5,,,,,,,,,,,,,27,2.61,20.04,23.19,1.5,0.44,0.0,0.0
,,,2025-04-09,15:45:04,20.1,45.9,,,,,,,,,,,,,27,2.48,19.98,23.41,1.43,0.4,0.0,0.0
,,,2025-04-09,15:50:03,20.1,47.3,,,,,,,,,,,,,27,2.36,19.91,23.63,1.36,0.37,0.0,0.0
,,,2025-04-09,15:55:01,20.1,46.5,,,,,,,,,,,,,27,2.27,19.81,23.82,1.29,0.33,0.0,0.0
,,,2025-04-09,16:00:10,20.0,41.2,,,,,,,,,,,,,27,2.2,19.7,24.0,1.22,0.3,0.0,0.0
,,,2025-04-09,16:05:08,20.3,39.8,,,,,,,,,,,,,27,2.14,19.57,24.15,1.15,0.27,0.0,0.0
,,,2025-04-09,16:10:07,20.4,37.0,,,,,,,,,,,,,26,2.08,19.41,24.27,1.08,0.24,0.0,0.0
,,,2025-04-09,16:15:05,20.5,37.7,,,,,,,,,,,,,26,2.02,19.25,24.37,1.01,0.21,0.0,0.0
,,,2025-04-09,16:20:03,19.9,35.2,,,,,,,,,,,,,26,1.96,19.07,24.45,0.94,0.18,0.0,0.0
,,,2025-04-09,16:25:01,19.7,36.7,,,,,,,,,,,,,25,1.91,18.89,24.52,0.87,0.15,0.0,0.0
,,,2025-04-09,16:30:00,19.4,37.9,,,,,,,,,,,,,25,1.85,18.71,24.58,0.8,0.13,0.0,0.0
,,,2025-04-09,16:35:09,19.0,35.9,,,,,,,,,,,,,25,1.8,18.53,24.63,0.73,0.1,0.0,0.0
,,,2025-04-09,16:40:07,18.8,38.4,,,,,,,,,,,,,24,1.75,18.36,24.69,0.66,0.08,0.0,0.0
,,,2025-04-09,16:45:05,18.7,34.2,,,,,,,,,,,,,24,1.7,18.19,24.75,0.6,0.05,0.0,0.0
,,,2025-04-09,16:50:04,19.0,36.8,,,,,,,,,,,,,24,1.66,18.04,24.82,0.54,0.03,0.0,0.0
,,,2025-04-09,16:55:02,19.0,43.5,,,,,,,,,,,,,23,1.63,17.91,24.9,0.48,0.02,0.0,0.0
,,,2025-04-09,17:00:00,18.8,43.6,,,,,,,,,,,,,23,1.6,17.8,25.0,0.43,0.0,0.0,0.0
,,,2025-04-09,17:05:09,18.5,41.4,,,,,,,,,,,,,23,1.58,17.71,25.12,0.39,0.0,0.0,0.0
,,,2025-04-09,17:10:07,18.3,40.3,,,,,,,,,,,,,23,1.56,17.65,25.26,0.36,0.0,0.0,0.0
,,,2025-04-09,17:15:06,18.4,40.2,,,,,,,,,,,,,23,1.54,17.61,25.42,0.34,0.0,0.0,0.0
,,,2025-04-09,17:20:04,18.5,39.8,,,,,,,,,,,,,23,1.53,17.58,25.58,0.33,0.01,0.0,0.0
,,,2025-04-09,17:25:02,18.5,38.6,,,,,,,,,,,,,23,1.51,17.57,25.76,0.32,0.02,0.0,0.0
,,,2025-04-09,17:30:01,19.1,37.9,,,,,,,,,,,,,23,1.5,17.58,25.95,0.32,0.04,0.0,0.0
,,,2025-04-09,17:35:09,19.3,40.4,,,,,,,,,,,,,23,1.49,17.59,26.13,0.32,0.05,0.0,0.0
,,,2025-04-09,17:40:08,19.4,39.3,,,,,,,,,,,,,23,1.47,17.61,26.32,0.32,0.07,0.0,0.0
,,,2025-04-09,17:45:06,19.4,38.4,,,,,,,,,,,,,23,1.46,17.63,26.5,0.32,0.08,0.0,0.0
,,,2025-04-09,17:50:04,19.5,37.1,,,,,,,,,,,,,23,1.44,17.66,26.68,0.32,0.1,0.0,0.0
,,,2025-04-09,17:55:03,19.2,37.3,,,,,,,,,,,,,23,1.42,17.68,26.85,0.31,0.1,0.0,0.0
,,,2025-04-09,18:00:01,18.9,36.5,,,,,,,,,,,,,23,1.4,17.7,27.0,0.3,0.1,0.0,0.0
,,,2025-04-09,18:05:10,18.6,38.2,,,,,,,,,,,,,23,1.37,17.71,27.14,0.28,0.09,0.0,0.0
,,,2025-04-09,18:10:08,18.3,37.0,,,,,,,,,,,,,23,1.34,17.72,27.26,0.26,0.09,0.0,0.0
,,,2025-04-09,18:15:06,18.2,37.3,,,,,,,,,,,,,23,1.31,17.72,27.37,0.24,0.08,0.0,0.0
,,,2025-04-09,18:20:05,18.1,37.7,,,,,,,,,,,,,24,1.27,17.72,27.47,0.21,0.07,0.0,0.0
,,,2025-04-09,18:25:03,17.9,36.7,,,,,,,,,,,,,24,1.24,17.71,27.56,0.19,0.05,0.0,0.0
,,,2025-04-09,18:30:01,17.6,38.2,,,,,,,,,,,,,24,1.2,17.69,27.64,0.16,0.04,0.0,0.0
,,,2025-04-09,18:35:10,17.3,37.6,,,,,,,,,,,,,24,1.16,17.67,27.71,0.14,0.03,0.0,0.0
,,,2025-04-09,18:40:08,17.3,38.1,,,,,,,,,,,,,24,1.12,17.65,27.78,0.12,0.02,0.0,0.0
,,,2025-04-09,18:45:06,17.1,39.2,,,,,,,,,,,,,25,1.09,17.62,27.84,0.1,0.01,0.0,0.0
,,,2025-04-09,18:50:05,16.9,40.1,,,,,,,,,,,,,25,1.05,17.58,27.89,0.07,0.01,0.0,0.0
,,,2025-04-09,18:55:03,16.8,40.0,,,,,,,,,,,,,25,1.03,17.54,27.95,0.06,0.0,0.0,0.0
,,,2025-04-09,19:00:01,16.7,41.3,,,,,,,,,,,,,25,1.0,17.5,28.0,0.04,0.0,0.0,0.0
,,,2025-04-09,19:05:10,16.6,41.7,,,,,,,,,,,,,25,0.98,17.45,28.05,0.03,0.0,0.0,0.0
,,,2025-04-09,19:10:08,16.6,43.6,,,,,,,,,,,,,25,0.97,17.4,28.11,0.01,0.0,0.0,0.0
,,,2025-04-09,19:15:07,16.4,42.8,,,,,,,,,,,,,25,0.97,17.35,28.16,0.0,0.0,0.0,0.0
,,,2025-04-09,19:20:05,16.4,42.8,,,,,,,,,,,,,26,0.97,17.29,28.22,0.0,0.0,0.0,0.0
,,,2025-04-09,19:25:03,16.3,42.5,,,,,,,,,,,,,26,0.97,17.24,28.29,0.0,0.0,0.0,0.0
,,,2025-04-09,19:30:01,16.1,44.5,,,,,,,,,,,,,26,0.99,17.18,28.36,0.0,0.0,0.0,0.0
,,,2025-04-09,19:35:00,16.0,47.5,,,,,,,,,,,,,26,1.0,17.12,28.44,0.0,0.0,0.0,0.0
,,,2025-04-09,19:40:09,15.9,46.1,,,,,,,,,,,,,26,1.02,17.05,28.53,0.0,0.0,0.0,0.0
,,,2025-04-09,19:45:07,15.7,45.6,,,,,,,,,,,,,27,1.04,16.99,28.63,0.0,0.0,0.0,0.0
,,,2025-04-09,19:50:05,15.8,46.8,,,,,,,,,,,,,27,1.06,16.93,28.74,0.0,0.0,0.0,0.0
,,,2025-04-09,19:55:04,15.7,46.5,,,,,,,,,,,,,27,1.08,16.86,28.86,0.0,0.0,0.0,0.0
,,,2025-04-09,20:00:02,15.7,46.3,,,,,,,,,,,,,27,1.1,16.8,29.0,0.0,0.0,0.0,0.0
,,,2025-04-09,20:05:00,15.7,45.4,,,,,,,,,,,,,27,1.13,16.74,29.15,0.0,0.0,0.0,0.0
,,,2025-04-09,20:10:09,15.4,47.7,,,,,,,,,,,,,27,1.17,16.68,29.31,0.0,0.0,0.0,0.0
,,,2025-04-09,20:15:08,14.8,48.0,,,,,,,,,,,,,27,1.23,16.62,29.49,0.0,0.0,0.0,0.0
,,,2025-04-09,20:20:06,14.3,48.4,,,,,,,,,,,,,27,1.3,16.56,29.66,0.0,0.0,0.0,0.0
,,,2025-04-09,20:25:04,13.9,52.4,,,,,,,,,,,,,27,1.37,16.5,29.85,0.0,0.0,0.0,0.0
,,,2025-04-09,20:30:02,13.8,54.0,,,,,,,,,,,,,27,1.44,16.45,30.03,0.0,0.0,0.0,0.0
,,,2025-04-09,20:35:00,13.6,51.3,,,,,,,,,,,,,27,1.52,16.4,30.21,0.0,0.0,0.0,0.0
,,,2025-04-09,20:40:09,13.6,52.7,,,,,,,,,,,,,27,1.59,16.35,30.39,0.0,0.0,0.0,0.0
,,,2025-04-09,20:45:08,13.5,52.5,,,,,,,,,,,,,27,1.66,16.31,30.56,0.0,0.0,0.0,0.0
,,,2025-04-09,20:50:06,13.5,53.7,,,,,,,,,,,,,27,1.72,16.27,30.72,0.0,0.0,0.0,0.0
,,,2025-04-09,20:55:04,13.6,53.8,,,,,,,,,,,,,27,1.77,16.23,30.87,0.0,0.0,0.0,0.0
,,,2025-04-09,21:00:02,13.8,58.4,,,,,,,,,,,,,27,1.8,16.2,31.0,0.0,0.0,0.0,0.0
,,,2025-04-09,21:05:01,13.8,58.4,,,,,,,,,,,,,27,1.8,16.17,31.11,0.0,0.0,0.0,0.0
,,,2025-04-09,21:10:10,13.8,57.3,,,,,,,,,,,,,27,1.77,16.15,31.22,0.0,0.0,0.0,0.0
,,,2025-04-09,21:15:08,13.7,56.6,,,,,,,,,,,,,27,1.7,16.12,31.32,0.0,0.0,0.0,0.0
,,,2025-04-09,21:20:06,13.9,54.0,,,,,,,,,,,,,26,1.6,16.1,31.41,0.0,0.0,0.0,0.0
,,,2025-04-09,21:25:04,13.9,53.9,,,,,,,,,,,,,26,1.49,16.08,31.52,0.0,0.0,0.0,0.0
,,,2025-04-09,21:30:03,14.0,53.3,,,,,,,,,,,,,26,1.38,16.06,31.64,0.0,0.0,0.0,0.0
,,,2025-04-09,21:35:01,14.1,54.1,,,,,,,,,,,,,26,1.26,16.03,31.78,0.0,0.0,0.0,0.0
,,,2025-04-09,21:40:10,14.2,53.7,,,,,,,,,,,,,26,1.14,16.0,31.94,0.0,0.0,0.0,0.0
,,,2025-04-09,21:45:08,14.3,54.0,,,,,,,,,,,,,25,1.04,15.96,32.14,0.0,0.0,0.0,0.0
,,,2025-04-09,21:50:07,14.4,54.1,,,,,,,,,,,,,25,0.96,15.91,32.38,0.0,0.0,0.0,0.0
,,,2025-04-09,21:55:05,14.4,54.7,,,,,,,,,,,,,25,0.91,15.86,32.66,0.0,0.0,0.0,0.0
,,,2025-04-09,22:00:03,14.4,55.0,,,,,,,,,,,,,25,0.9,15.8,33.0,0.0,0.0,0.0,0.0
,,,2025-04-09,22:05:02,14.5,50.6,,,,,,,,,,,,,25,0.93,15.73,33.39,0.0,0.0,0.0,0.0
,,,2025-04-09,22:10:00,14.7,50.0,,,,,,,,,,,,,26,0.98,15.65,33.83,0.0,0.0,0.0,0.0
,,,2025-04-09,22:15:09,14.7,49.1,,,,,,,,,,,,,26,1.07,15.56,34.32,0.0,0.0,0.0,0.0
,,,2025-04-09,22:20:07,14.8,47.3,,,,,,,,,,,,,26,1.17,15.46,34.83,0.0,0.0,0.0,0.0
,,,2025-04-09,22:25:06,14.8,48.2,,,,,,,,,,,,,27,1.28,15.36,35.37,0.0,0.0,0.0,0.0
,,,2025-04-09,22:30:04,14.9,48.4,,,,,,,,,,,,,27,1.4,15.25,35.92,0.0,0.0,0.0,0.0
,,,2025-04-09,22:35:02,14.9,48.0,,,,,,,,,,,,,27,1.51,15.14,36.47,0.0,0.0,0.0,0.0
,,,2025-04-09,22:40:00,14.9,47.0,,,,,,,,,,,,,28,1.61,15.03,37.02,0.0,0.0,0.0,0.0
,,,2025-04-09,22:45:09,14.9,49.0,,,,,,,,,,,,,28,1.7,14.92,37.56,0.0,0.0,0.0,0.0
,,,2025-04-09,22:50:08,14.8,48.6,,,,,,,,,,,,,28,1.77,14.81,38.07,0.0,0.0,0.0,0.0
,,,2025-04-09,22:55:06,14.7,50.0,,,,,,,,,,,,,29,1.8,14.7,38.56,0.0,0.0,0.0,0.0
,,,2025-04-09,23:00:04,14.6,49.4,,,,,,,,,,,,,29,1.8,14.6,39.0,0.0,0.0,0.0,0.0
,,,2025-04-09,23:05:03,14.6,50.4,,,,,,,,,,,,,29,1.78,14.5,39.4,0.0,0.0,0.0,0.0
,,,2025-04-09,23:10:01,14.6,50.3,,,,,,,,,,,,,29,1.75,14.41,39.75,0.0,0.0,0.0,0.0
,,,2025-04-09,23:15:10,14.5,50.1,,,,,,,,,,,,,29,1.72,14.32,40.06,0.0,0.0,0.0,0.0
,,,2025-04-09,23:20:08,14.5,50.7,,,,,,,,,,,,,29,1.69,14.23,40.34,0.0,0.0,0.0,0.0
,,,2025-04-09,23:25:06,14.3,50.2,,,,,,,,,,,,,29,1.66,14.15,40.6,0.0,0.0,0.0,0.0
,,,2025-04-09,23:30:04,14.3,51.3,,,,,,,,,,,,,29,1.63,14.08,40.82,0.0,0.0,0.0,0.0
,,,2025-04-09,23:35:03,14.3,52.6,,,,,,,,,,,,,29,1.6,14.0,41.04,0.0,0.0,0.0,0.0
,,,2025-04-09,23:40:01,14.2,52.5,,,,,,,,,,,,,29,1.56,13.93,41.23,0.0,0.0,0.0,0.0
