house_number,plant_name,planting_date,date,time,indoor_temperature,indoor_humidity,outdoor_temperature,outdoor_humidity,wind_direction,wind_speed,inner_left_window_top_opening,inner_left_window_bottom_opening,inner_right_window_top_opening,inner_right_window_bottom_opening,outer_left_window_top_opening,outer_left_window_bottom_opening,outer_right_window_top_opening,outer_right_window_bottom_opening,kma_solar_irradiance,kma_solar_time,kma_rain_per_hour,kma_snow_per_hour
,,,2025.3.21,7:00:08,5.3,87.1,6.4,70,0,0.4,,,,,,,,,0,0,0,0
,,,2025.3.21,7:05:06,5.5,87,6.45,69.96,0,0.36,,,,,,,,,0.01,0.02,0,0
,,,2025.3.21,7:10:04,5.8,87.3,6.51,69.86,0,0.31,,,,,,,,,0.02,0.04,0,0
,,,2025.3.21,7:15:03,6.1,86.5,6.59,69.7,0,0.26,,,,,,,,,0.03,0.06,0,0
,,,2025.3.21,7:20:01,6.4,85.7,6.67,69.49,0,0.21,,,,,,,,,0.04,0.08,0,0
,,,2025.3.21,7:25:21,6.9,85.5,6.77,69.22,0,0.16,,,,,,,,,0.05,0.1,0,0
,,,2025.3.21,7:30:08,7.4,84.4,6.88,68.9,0,0.12,,,,,,,,,0.06,0.12,0,0
,,,2025.3.21,7:35:06,8,83.1,7,68.53,0,0.08,,,,,,,,,0.08,0.15,0,0
,,,2025.3.21,7:40:05,8.6,81.8,7.13,68.11,0,0.05,,,,,,,,,0.11,0.18,0,0
,,,2025.3.21,7:45:03,9.4,80.8,7.27,67.65,0,0.04,,,,,,,,,0.14,0.2,0,0
,,,2025.3.21,7:50:01,10.3,79.6,7.44,67.14,0,0.04,,,,,,,,,0.18,0.23,0,0
,,,2025.3.21,7:55:00,11.2,78.4,7.61,66.59,0,0.06,,,,,,,,,0.22,0.27,0,0
,,,2025.3.21,8:00:09,12.3,77.1,7.8,66,0,0.1,,,,,,,,,0.28,0.3,0,0
,,,2025.3.21,8:05:07,13.3,75.9,8,65.37,0,0.16,,,,,,,,,0.34,0.34,0,0
,,,2025.3.21,8:10:05,14.4,74.9,8.22,64.72,0,0.23,,,,,,,,,0.41,0.4,0,0
,,,2025.3.21,8:15:04,15.5,74.4,8.45,64.03,35,0.31,,,,,,,,,0.48,0.47,0,0
,,,2025.3.21,8:20:02,16.6,72.7,8.69,63.34,34,0.4,,,,,,,,,0.55,0.54,0,0
,,,2025.3.21,8:25:01,17.6,70.8,8.94,62.63,32,0.5,,,,,,,,,0.62,0.62,0,0
,,,2025.3.21,8:30:09,18.6,68.7,9.19,61.92,28,0.6,,,,,,,,,0.69,0.7,0,0
,,,2025.3.21,8:35:08,19.6,67.5,9.44,61.21,24,0.7,,,,,,,,,0.77,0.78,0,0
,,,2025.3.21,8:40:06,20.4,66.2,9.7,60.52,22,0.81,,,,,,,,,0.84,0.85,0,0
,,,2025.3.21,8:45:04,21.2,64.2,9.96,59.84,21,0.91,,,,,,,,,0.91,0.91,0,0
,,,2025.3.21,8:50:02,21.8,62.1,10.21,59.19,20,1.01,,,,,,,,,0.98,0.96,0,0
,,,2025.3.21,8:55:01,22.5,60.3,10.46,58.58,20,1.11,,,,,,,,,1.05,0.99,0,0
,,,2025.3.21,9:00:10,23.2,55.1,10.7,58,20,1.2,,,,,,,,,1.12,1,0,0
,,,2025.3.21,9:05:08,24,58.2,10.93,57.47,20,1.29,,,,,,,,,1.19,1,0,0
,,,2025.3.21,9:10:06,25,55.1,11.16,56.97,20,1.39,,,,,,,,,1.25,1,0,0
,,,2025.3.21,9:15:04,25.7,52,11.38,56.51,21,1.5,,,,,,,,,1.32,1,0,0
,,,2025.3.21,9:20:03,26.6,53.5,11.59,56.06,21,1.61,,,,,,,,,1.38,1,0,0
,,,2025.3.21,9:25:01,27.6,53,11.8,55.62,21,1.71,,,,,,,,,1.45,1,0,0
,,,2025.3.21,9:30:10,28.5,50.7,11.99,55.19,22,1.82,,,,,,,,,1.52,1,0,0
,,,2025.3.21,9:35:08,29.2,51.2,12.19,54.74,22,1.91,,,,,,,,,1.58,1,0,0
,,,2025.3.21,9:40:06,29.6,46.1,12.38,54.27,22,2,,,,,,,,,1.65,1,0,0
,,,2025.3.21,9:45:05,29.9,51,12.56,53.77,22,2.08,,,,,,,,,1.71,1,0,0
,,,2025.3.21,9:50:03,30.2,47.7,12.75,53.23,23,2.14,,,,,,,,,1.77,1,0,0
,,,2025.3.21,9:55:01,30.4,46.6,12.92,52.64,23,2.18,,,,,,,,,1.84,1,0,0
,,,2025.3.21,10:00:00,30.9,44.3,13.1,52,23,2.2,,,,,,,,,1.9,1,0,0
,,,2025.3.21,10:05:09,31.5,44.8,13.27,51.29,23,2.21,,,,,,,,,1.96,1,0,0
,,,2025.3.21,10:10:07,32.2,43,13.45,50.53,24,2.22,,,,,,,,,2.02,1,0,0
,,,2025.3.21,10:15:05,32.8,40.9,13.62,49.73,24,2.22,,,,,,,,,2.08,1,0,0
,,,2025.3.21,10:20:04,33.6,36.4,13.79,48.9,24,2.23,,,,,,,,,2.13,1,0,0
,,,2025.3.21,10:25:02,34.2,38.3,13.95,48.06,25,2.24,,,,,,,,,2.19,1,0,0
,,,2025.3.21,10:30:00,34.7,37,14.12,47.22,25,2.25,,,,,,,,,2.24,1,0,0
,,,2025.3.21,10:35:20,35.3,35.8,14.28,46.39,25,2.26,,,,,,,,,2.29,1,0,0
,,,2025.3.21,10:40:07,36,33.5,14.45,45.6,26,2.27,,,,,,,,,2.34,1,0,0
,,,2025.3.21,10:45:05,36.8,34.7,14.61,44.85,26,2.27,,,,,,,,,2.38,1,0,0
,,,2025.3.21,10:50:04,37.5,30.2,14.78,44.16,26,2.28,,,,,,,,,2.43,1,0,0
,,,2025.3.21,10:55:02,38.3,29.5,14.94,43.54,27,2.29,,,,,,,,,2.48,1,0,0
,,,2025.3.21,11:00:00,39.2,27,15.1,43,27,2.3,,,,,,,,,2.52,1,0,0
,,,2025.3.21,11:05:09,39.8,25.9,15.26,42.56,27,2.31,,,,,,,,,2.56,1,0,0
,,,2025.3.21,11:10:07,40.3,24.9,15.42,42.2,26,2.32,,,,,,,,,2.6,1,0,0
,,,2025.3.21,11:15:06,40.7,24.6,15.59,41.91,26,2.32,,,,,,,,,2.64,1,0,0
,,,2025.3.21,11:20:04,40.8,24.2,15.75,41.68,26,2.33,,,,,,,,,2.68,1,0,0
,,,2025.3.21,11:25:02,41.2,24.1,15.91,41.49,25,2.34,,,,,,,,,2.72,1,0,0
,,,2025.3.21,11:30:00,41.1,24,16.08,41.32,25,2.35,,,,,,,,,2.75,1,0,0
,,,2025.3.21,11:35:09,41,24,16.24,41.16,25,2.36,,,,,,,,,2.78,1,0,0
,,,2025.3.21,11:40:08,41.1,24,16.41,41,24,2.37,,,,,,,,,2.81,1,0,0
,,,2025.3.21,11:45:06,41.1,24,16.58,40.81,24,2.37,,,,,,,,,2.84,1,0,0
,,,2025.3.21,11:50:04,41.3,23.7,16.75,40.6,24,2.38,,,,,,,,,2.86,1,0,0
,,,2025.3.21,11:55:03,41.4,23.5,16.92,40.33,23,2.39,,,,,,,,,2.89,1,0,0
,,,2025.3.21,12:00:01,41.5,22.9,17.1,40,23,2.4,,,,,,,,,2.91,1,0,0
,,,2025.3.21,12:05:10,41.7,23.1,17.28,39.59,23,2.41,,,,,,,,,2.93,1,0,0
,,,2025.3.21,12:10:08,42,22,17.46,39.12,24,2.42,,,,,,,,,2.95,1,0,0
,,,2025.3.21,12:15:06,42.2,22,17.64,38.59,24,2.44,,,,,,,,,2.96,1,0,0
,,,2025.3.21,12:20:04,42.3,21.7,17.82,38.01,24,2.46,,,,,,,,,2.98,1,0,0
,,,2025.3.21,12:25:03,42.5,21.5,18,37.4,25,2.48,,,,,,,,,2.99,1,0,0
,,,2025.3.21,12:30:01,42.7,21.9,18.17,36.76,25,2.5,,,,,,,,,3,1,0,0
,,,2025.3.21,12:35:00,43.1,22.3,18.35,36.1,25,2.53,,,,,,,,,3.01,1,0,0
,,,2025.3.21,12:40:08,43.5,21.9,18.51,35.45,26,2.56,,,,,,,,,3.02,1,0,0
,,,2025.3.21,12:45:07,24.5,37.9,18.67,34.8,26,2.59,,,,,,,,,3.03,1,0,0
,,,2025.3.21,12:50:05,43.6,21.4,18.82,34.17,26,2.63,,,,,,,,,3.04,1,0,0
,,,2025.3.21,12:55:03,43.6,20.9,18.97,33.56,27,2.66,,,,,,,,,3.04,1,0,0
,,,2025.3.21,13:00:01,43.6,20.8,19.1,33,27,2.7,,,,,,,,,3.05,1,0,0
,,,2025.3.21,13:05:00,43.7,20.7,19.22,32.48,27,2.75,,,,,,,,,3.06,1,0,0
,,,2025.3.21,13:10:09,43.9,21,19.34,32.01,27,2.81,,,,,,,,,3.06,1,0,0
,,,2025.3.21,13:15:07,44,21.5,19.44,31.57,27,2.88,,,,,,,,,3.07,1,0,0
,,,2025.3.21,13:20:05,44.2,21.7,19.54,31.16,27,2.97,,,,,,,,,3.07,1,0,0
,,,2025.3.21,13:25:03,44.1,21.6,19.63,30.78,27,3.06,,,,,,,,,3.07,1,0,0
,,,2025.3.21,13:30:02,44,21.3,19.71,30.4,27,3.15,,,,,,,,,3.07,1,0,0
,,,2025.3.21,13:35:00,44,20.8,19.79,30.03,27,3.24,,,,,,,,,3.07,1,0,0
,,,2025.3.21,13:40:09,43.9,20.8,19.88,29.66,27,3.33,,,,,,,,,3.06,1,0,0
,,,2025.3.21,13:45:07,43.8,20.9,19.95,29.28,27,3.42,,,,,,,,,3.06,1,0,0
,,,2025.3.21,13:50:06,43.7,20.7,20.03,28.88,27,3.49,,,,,,,,,3.05,1,0,0
,,,2025.3.21,13:55:04,43.7,20.8,20.12,28.45,27,3.55,,,,,,,,,3.04,1,0,0
,,,2025.3.21,14:00:13,43.4,20.9,20.2,28,27,3.6,,,,,,,,,3.02,1,0,0
,,,2025.3.21,14:05:00,43.2,21.1,20.29,27.51,27,3.64,,,,,,,,,3,1,0,0
,,,2025.3.21,14:10:09,43,20.7,20.38,26.99,27,3.67,,,,,,,,,2.98,1,0,0
,,,2025.3.21,14:15:08,42.7,20.3,20.47,26.46,27,3.71,,,,,,,,,2.95,1,0,0
,,,2025.3.21,14:20:06,42.5,20.1,20.56,25.92,27,3.74,,,,,,,,,2.93,1,0,0
,,,2025.3.21,14:25:04,42.3,19.9,20.65,25.4,27,3.77,,,,,,,,,2.9,1,0,0
,,,2025.3.21,14:30:02,42.2,19.7,20.73,24.89,27,3.8,,,,,,,,,2.87,1,0,0
,,,2025.3.21,14:35:00,41.8,19.6,20.8,24.42,27,3.84,,,,,,,,,2.83,1,0,0
,,,2025.3.21,14:40:09,41.7,19.6,20.87,24,27,3.87,,,,,,,,,2.8,1,0,0
,,,2025.3.21,14:45:08,41.5,19.6,20.92,23.63,27,3.9,,,,,,,,,2.76,1,0,0
,,,2025.3.21,14:50:06,41.5,19.6,20.96,23.34,27,3.93,,,,,,,,,2.73,1,0,0
,,,2025.3.21,14:55:04,41.4,20.2,20.99,23.12,27,3.96,,,,,,,,,2.69,1,0,0
,,,2025.3.21,15:00:02,41.2,19.7,21,23,27,4,,,,,,,,,2.65,1,0,0
,,,2025.3.21,15:05:01,41.1,19,20.99,22.98,27,4.04,,,,,,,,,2.61,1,0,0
,,,2025.3.21,15:10:10,40.9,19.2,20.97,23.05,27,4.08,,,,,,,,,2.57,1,0,0
,,,2025.3.21,15:15:08,40.5,18.4,20.94,23.2,27,4.12,,,,,,,,,2.54,1,0,0
,,,2025.3.21,15:20:06,40.3,17.9,20.89,23.4,27,4.17,,,,,,,,,2.5,1,0,0
,,,2025.3.21,15:25:05,40.2,18.1,20.83,23.63,27,4.21,,,,,,,,,2.46,1,0,0
,,,2025.3.21,15:30:03,39.9,18.6,20.77,23.9,27,4.26,,,,,,,,,2.42,1,0,0
,,,2025.3.21,15:35:01,39.6,18.3,20.7,24.16,27,4.3,,,,,,,,,2.38,1,0,0
,,,2025.3.21,15:40:00,39.2,18.5,20.64,24.42,27,4.35,,,,,,,,,2.33,1,0,0
,,,2025.3.21,15:45:09,39,18.9,20.57,24.65,27,4.39,,,,,,,,,2.29,1,0,0
,,,2025.3.21,15:50:07,38.8,19.2,20.51,24.83,27,4.43,,,,,,,,,2.24,1,0,0
,,,2025.3.21,15:55:05,38.5,19.3,20.45,24.96,27,4.47,,,,,,,,,2.19,1,0,0
,,,2025.3.21,16:00:04,38.2,18.9,20.4,25,27,4.5,,,,,,,,,2.14,1,0,0
,,,2025.3.21,16:05:02,37.8,19.4,20.36,24.96,27,4.52,,,,,,,,,2.09,1,0,0
,,,2025.3.21,16:10:00,37.6,19.2,20.33,24.84,27,4.54,,,,,,,,,2.03,1,0,0
,,,2025.3.21,16:15:09,37.3,19.3,20.3,24.66,27,4.54,,,,,,,,,1.97,1,0,0
,,,2025.3.21,16:20:07,37,18.9,20.27,24.46,27,4.53,,,,,,,,,1.92,1,0,0
,,,2025.3.21,16:25:06,36.6,19.7,20.25,24.23,27,4.51,,,,,,,,,1.86,1,0,0
,,,2025.3.21,16:30:04,36.4,19.5,20.22,24.02,27,4.48,,,,,,,,,1.8,1,0,0
,,,2025.3.21,16:35:02,36.1,20,20.18,23.83,27,4.44,,,,,,,,,1.73,1,0,0
,,,2025.3.21,16:40:01,35.6,19.7,20.13,23.69,27,4.4,,,,,,,,,1.67,1,0,0
,,,2025.3.21,16:45:09,35.2,20.3,20.07,23.62,27,4.36,,,,,,,,,1.61,1,0,0
,,,2025.3.21,16:50:08,34.9,20.3,20,23.63,27,4.31,,,,,,,,,1.55,1,0,0
,,,2025.3.21,16:55:06,34.5,20.2,19.91,23.75,27,4.25,,,,,,,,,1.48,1,0,0
,,,2025.3.21,17:00:04,33.9,21.7,19.8,24,27,4.2,,,,,,,,,1.42,1,0,0
,,,2025.3.21,17:05:03,33.2,22,19.67,24.39,27,4.14,,,,,,,,,1.36,1,0,0
,,,2025.3.21,17:10:01,32.4,21.9,19.51,24.92,27,4.07,,,,,,,,,1.29,1,0,0
,,,2025.3.21,17:15:10,31.3,23.3,19.34,25.56,27,3.99,,,,,,,,,1.22,0.99,0,0
,,,2025.3.21,17:20:08,30.2,23.5,19.15,26.3,27,3.9,,,,,,,,,1.15,0.99,0,0
,,,2025.3.21,17:25:06,29.1,24.6,18.94,27.13,27,3.82,,,,,,,,,1.09,0.98,0,0
,,,2025.3.21,17:30:05,28.5,25.5,18.73,28.03,27,3.73,,,,,,,,,1.02,0.97,0,0
,,,2025.3.21,17:35:03,27.8,26.5,18.5,28.98,27,3.64,,,,,,,,,0.95,0.96,0,0
,,,2025.3.21,17:40:01,27.3,27.5,18.27,29.97,27,3.55,,,,,,,,,0.88,0.95,0,0
,,,2025.3.21,17:45:00,26.8,27.9,18.03,30.98,27,3.47,,,,,,,,,0.81,0.94,0,0
,,,2025.3.21,17:50:08,26.4,28.3,17.79,32,27,3.4,,,,,,,,,0.74,0.93,0,0
,,,2025.3.21,17:55:07,25.8,32.3,17.54,33.01,27,3.35,,,,,,,,,0.68,0.91,0,0
,,,2025.3.21,18:00:05,25.2,34.8,17.3,34,27,3.3,,,,,,,,,0.61,0.9,0,0
,,,2025.3.21,18:05:03,24.6,35.9,17.06,34.95,27,3.26,,,,,,,,,0.55,0.87,0,0
,,,2025.3.21,18:10:02,23.7,37.7,16.83,35.85,27,3.23,,,,,,,,,0.48,0.82,0,0
,,,2025.3.21,18:15:00,22.8,39,16.59,36.72,27,3.2,,,,,,,,,0.42,0.75,0,0
,,,2025.3.21,18:20:09,21.6,43,16.37,37.53,27,3.17,,,,,,,,,0.37,0.67,0,0
,,,2025.3.21,18:25:07,20.8,43.5,16.15,38.29,27,3.15,,,,,,,,,0.31,0.58,0,0
,,,2025.3.21,18:30:05,19.8,45.7,15.93,39,27,3.12,,,,,,,,,0.26,0.48,0,0
,,,2025.3.21,18:35:03,19.1,49,15.73,39.65,27,3.1,,,,,,,,,0.21,0.38,0,0
,,,2025.3.21,18:40:02,18.3,50,15.52,40.25,27,3.08,,,,,,,,,0.17,0.28,0,0
,,,2025.3.21,18:45:00,17.6,53.4,15.33,40.79,27,3.06,,,,,,,,,0.12,0.19,0,0
,,,2025.3.21,18:50:09,17.1,54.1,15.15,41.26,27,3.04,,,,,,,,,0.09,0.11,0,0
,,,2025.3.21,18:55:07,16.5,53.7,14.97,41.66,27,3.02,,,,,,,,,0.05,0.04,0,0
,,,2025.3.21,19:00:05,16,55,14.8,42,27,3,,,,,,,,,0.02,0,0,0
,,,2025.3.21,19:05:03,15.6,56.2,14.64,42.27,27,2.98,,,,,,,,,0,0,0,0
,,,2025.3.21,19:10:02,15.3,58.1,14.49,42.48,27,2.97,,,,,,,,,0,0,0,0
,,,2025.3.21,19:15:00,15,57.6,14.35,42.64,27,2.96,,,,,,,,,0,0,0,0
,,,2025.3.21,19:20:09,14.7,59.6,14.21,42.77,27,2.96,,,,,,,,,0,0,0,0
,,,2025.3.21,19:25:07,14.4,59.9,14.09,42.88,27,2.95,,,,,,,,,0,0,0,0
,,,2025.3.21,19:30:06,14.2,61.2,13.96,42.97,27,2.95,,,,,,,,,0,0,0,0
,,,2025.3.21,19:35:04,14,62.5,13.84,43.07,27,2.95,,,,,,,,,0,0,0,0
,,,2025.3.21,19:40:02,13.8,62.9,13.73,43.18,27,2.95,,,,,,,,,0,0,0,0
,,,2025.3.21,19:45:01,13.6,63.7,13.62,43.31,27,2.94,,,,,,,,,0,0,0,0
,,,2025.3.21,19:50:10,13.5,67.5,13.51,43.49,27,2.93,,,,,,,,,0,0,0,0
,,,2025.3.21,19:55:08,13.3,66.7,13.41,43.71,27,2.92,,,,,,,,,0,0,0,0
,,,2025.3.21,20:00:06,13,68.4,13.3,44,27,2.9,,,,,,,,,0,0,0,0
,,,2025.3.21,20:05:04,12.9,67.1,13.19,44.36,27,2.84,,,,,,,,,0,0,0,0
,,,2025.3.21,20:10:03,12.8,67.5,13.09,44.78,27,2.73,,,,,,,,,0,0,0,0
,,,2025.3.21,20:15:01,12.6,70,12.99,45.25,27,2.57,,,,,,,,,0,0,0,0
,,,2025.3.21,20:20:10,12.4,70.6,12.88,45.76,26,2.38,,,,,,,,,0,0,0,0
,,,2025.3.21,20:25:08,12.2,70.9,12.78,46.3,26,2.16,,,,,,,,,0,0,0,0
,,,2025.3.21,20:30:06,12.2,70.4,12.68,46.86,26,1.93,,,,,,,,,0,0,0,0
,,,2025.3.21,20:35:05,12,70.7,12.58,47.43,26,1.7,,,,,,,,,0,0,0,0
,,,2025.3.21,20:40:03,11.8,73.9,12.48,48,26,1.49,,,,,,,,,0,0,0,0
,,,2025.3.21,20:45:01,11.8,72,12.38,48.55,25,1.3,,,,,,,,,0,0,0,0
,,,2025.3.21,20:50:10,11.6,72.3,12.29,49.07,25,1.15,,,,,,,,,0,0,0,0
,,,2025.3.21,20:55:08,11.5,74.1,12.19,49.56,25,1.05,,,,,,,,,0,0,0,0
,,,2025.3.21,21:00:07,11.4,74.3,12.1,50,25,1,,,,,,,,,0,0,0,0
,,,2025.3.21,21:05:05,11.3,75.3,12.01,50.38,25,0.99,,,,,,,,,0,0,0,0
,,,2025.3.21,21:10:03,11.2,74.7,11.92,50.72,25,1,,,,,,,,,0,0,0,0
,,,2025.3.21,21:15:01,11.1,74.3,11.84,51.02,25,1.02,,,,,,,,,0,0,0,0
,,,2025.3.21,21:20:00,11,76.9,11.75,51.3,26,1.04,,,,,,,,,0,0,0,0
,,,2025.3.21,21:25:09,11,82.7,11.66,51.56,26,1.06,,,,,,,,,0,0,0,0
,,,2025.3.21,21:30:07,11,79.2,11.58,51.82,26,1.09,,,,,,,,,0,0,0,0
,,,2025.3.21,21:35:05,10.8,78.6,11.49,52.09,26,1.12,,,,,,,,,0,0,0,0
,,,2025.3.21,21:40:04,10.7,77.6,11.4,52.38,26,1.15,,,,,,,,,0,0,0,0
,,,2025.3.21,21:45:02,10.6,81.1,11.3,52.71,27,1.17,,,,,,,,,0,0,0,0
,,,2025.3.21,21:50:00,10.6,79.6,11.21,53.08,27,1.19,,,,,,,,,0,0,0,0
,,,2025.3.21,21:55:09,10.4,78.5,11.11,53.51,27,1.2,,,,,,,,,0,0,0,0
,,,2025.3.21,22:00:08,10.3,79.7,11,54,27,1.2,,,,,,,,,0,0,0,0
,,,2025.3.21,22:05:06,10.2,79.9,10.89,54.57,27,1.2,,,,,,,,,0,0,0,0
,,,2025.3.21,22:10:04,10,80.1,10.77,55.2,26,1.19,,,,,,,,,0,0,0,0
,,,2025.3.21,22:15:02,10.1,83.5,10.66,55.87,26,1.18,,,,,,,,,0,0,0,0
,,,2025.3.21,22:20:01,10.2,85.4,10.54,56.57,26,1.17,,,,,,,,,0,0,0,0
,,,2025.3.21,22:25:10,10.2,82.6,10.43,57.28,25,1.16,,,,,,,,,0,0,0,0
,,,2025.3.21,22:30:08,10,81.7,10.31,57.98,25,1.15,,,,,,,,,0,0,0,0
,,,2025.3.21,22:35:06,9.9,80.8,10.21,58.65,25,1.13,,,,,,,,,0,0,0,0
,,,2025.3.21,22:40:05,9.7,81.6,10.11,59.28,24,1.12,,,,,,,,,0,0,0,0
,,,2025.3.21,22:45:03,9.6,82,10.01,59.85,24,1.11,,,,,,,,,0,0,0,0
,,,2025.3.21,22:50:01,9.5,81.8,9.93,60.34,24,1.11,,,,,,,,,0,0,0,0
,,,2025.3.21,22:55:00,9.3,81.9,9.86,60.73,23,1.1,,,,,,,,,0,0,0,0
,,,2025.3.21,23:00:08,9.3,84.6,9.8,61,23,1.1,,,,,,,,,0,0,0,0
,,,2025.3.21,23:05:07,9.3,85.6,9.76,61.15,23,1.11,,,,,,,,,0,0,0,0
,,,2025.3.21,23:10:05,9.3,84,9.73,61.18,24,1.14,,,,,,,,,0,0,0,0
,,,2025.3.21,23:15:03,9.3,83.5,9.71,61.11,24,1.18,,,,,,,,,0,0,0,0
,,,2025.3.21,23:20:01,9.3,82.8,9.69,60.97,24,1.22,,,,,,,,,0,0,0,0
,,,2025.3.21,23:25:00,9.2,83.1,9.69,60.76,25,1.28,,,,,,,,,0,0,0,0
,,,2025.3.21,23:30:09,9.1,82.8,9.69,60.51,25,1.34,,,,,,,,,0,0,0,0
,,,2025.3.21,23:35:07,9.1,82.8,9.7,60.22,25,1.4,,,,,,,,,0,0,0,0
,,,2025.3.21,23:40:05,9,82.9,9.7,59.93,26,1.46,,,,,,,,,0,0,0,0
,,,2025.3.21,23:45:04,8.8,83.2,9.71,59.64,26,1.51,,,,,,,,,0,0,0,0
,,,2025.3.21,23:50:02,8.7,82.8,9.71,59.38,26,1.55,,,,,,,,,0,0,0,0
,,,2025.3.21,23:55:00,8.7,84.1,9.71,59.16,27,1.59,,,,,,,,,0,0,0,0
,,,2025.3.22,0:00:09,8.6,86,9.7,59,27,1.6,,,,,,,,,0,0,0,0
,,,2025.3.22,0:05:07,8.6,85.7,9.68,58.91,26,1.59,,,,,,,,,0,0,0,0
,,,2025.3.22,0:10:06,8.6,87.1,9.66,58.89,26,1.55,,,,,,,,,0,0,0,0
,,,2025.3.22,0:15:04,8.8,86.1,9.63,58.93,25,1.48,,,,,,,,,0,0,0,0
,,,2025.3.22,0:20:02,8.5,84.8,9.59,59.03,24,1.39,,,,,,,,,0,0,0,0
,,,2025.3.22,0:25:01,8.3,84.6,9.54,59.18,23,1.29,,,,,,,,,0,0,0,0
,,,2025.3.22,0:30:10,8.4,88.7,9.49,59.37,22,1.18,,,,,,,,,0,0,0,0
,,,2025.3.22,0:35:08,8.5,87.9,9.44,59.59,20,1.07,,,,,,,,,0,0,0,0
,,,2025.3.22,0:40:06,8.5,87.3,9.38,59.85,19,0.97,,,,,,,,,0,0,0,0
,,,2025.3.22,0:45:04,8.4,85.6,9.31,60.12,18,0.87,,,,,,,,,0,0,0,0
,,,2025.3.22,0:50:03,8.3,85.4,9.24,60.41,17,0.79,,,,,,,,,0,0,0,0
,,,2025.3.22,0:55:01,8.3,89,9.17,60.7,17,0.73,,,,,,,,,0,0,0,0
,,,2025.3.22,1:00:10,8.4,88.6,9.1,61,16,0.7,,,,,,,,,0,0,0,0
,,,2025.3.22,1:05:08,8.3,86.3,9.03,61.29,16,0.7,,,,,,,,,0,0,0,0
,,,2025.3.22,1:10:06,8.2,86,8.95,61.58,17,0.73,,,,,,,,,0,0,0,0
,,,2025.3.22,1:15:05,8.1,84.8,8.87,61.85,18,0.77,,,,,,,,,0,0,0,0
,,,2025.3.22,1:20:03,7.9,85.6,8.8,62.13,19,0.83,,,,,,,,,0,0,0,0
,,,2025.3.22,1:25:01,7.9,87.9,8.73,62.39,21,0.9,,,,,,,,,0,0,0,0
,,,2025.3.22,1:30:10,8,88,8.65,62.64,22,0.98,,,,,,,,,0,0,0,0
,,,2025.3.22,1:35:08,8,86.4,8.58,62.89,24,1.05,,,,,,,,,0,0,0,0
,,,2025.3.22,1:40:07,7.8,85.8,8.52,63.13,26,1.12,,,,,,,,,0,0,0,0
,,,2025.3.22,1:45:05,7.7,86,8.46,63.36,27,1.17,,,,,,,,,0,0,0,0
,,,2025.3.22,1:50:03,7.6,86.7,8.4,63.58,28,1.21,,,,,,,,,0,0,0,0
,,,2025.3.22,1:55:01,7.7,88,8.35,63.8,29,1.22,,,,,,,,,0,0,0,0
,,,2025.3.22,2:00:00,7.7,87.8,8.3,64,29,1.2,,,,,,,,,0,0,0,0
,,,2025.3.22,2:05:09,7.6,85.9,8.26,64.19,29,1.16,,,,,,,,,0,0,0,0
,,,2025.3.22,2:10:07,7.4,86,8.23,64.38,30,1.1,,,,,,,,,0,0,0,0
,,,2025.3.22,2:15:05,7.6,90.2,8.2,64.56,31,1.04,,,,,,,,,0,0,0,0
,,,2025.3.22,2:20:14,7.9,89.8,8.17,64.73,31,0.96,,,,,,,,,0,0,0,0
,,,2025.3.22,2:25:02,7.9,87.7,8.15,64.89,32,0.89,,,,,,,,,0,0,0,0
,,,2025.3.22,2:30:00,7.8,86.4,8.13,65.05,32,0.8,,,,,,,,,0,0,0,0
,,,2025.3.22,2:35:09,7.5,86,8.11,65.21,33,0.72,,,,,,,,,0,0,0,0
,,,2025.3.22,2:40:07,7.6,88.2,8.09,65.37,34,0.64,,,,,,,,,0,0,0,0
,,,2025.3.22,2:45:06,7.7,89,8.07,65.53,34,0.57,,,,,,,,,0,0,0,0
,,,2025.3.22,2:50:04,7.8,87.8,8.05,65.68,35,0.5,,,,,,,,,0,0,0,0
,,,2025.3.22,2:55:02,7.6,86.2,8.03,65.84,0,0.44,,,,,,,,,0,0,0,0
,,,2025.3.22,3:00:00,7.3,85.6,8,66,0,0.4,,,,,,,,,0,0,0,0
,,,2025.3.22,3:05:09,7.2,86,7.97,66.16,0,0.36,,,,,,,,,0,0,0,0
,,,2025.3.22,3:10:08,7.2,88.2,7.93,66.33,0,0.33,,,,,,,,,0,0,0,0
,,,2025.3.22,3:15:06,7.3,88.7,7.89,66.5,0,0.3,,,,,,,,,0,0,0,0
,,,2025.3.22,3:20:04,7.3,87,7.84,66.67,0,0.27,,,,,,,,,0,0,0,0
,,,2025.3.22,3:25:02,7.2,86.4,7.79,66.84,0,0.25,,,,,,,,,0,0,0,0
,,,2025.3.22,3:30:01,7.1,85.8,7.74,67.01,0,0.23,,,,,,,,,0,0,0,0
,,,2025.3.22,3:35:10,7,87.5,7.69,67.18,0,0.22,,,,,,,,,0,0,0,0
,,,2025.3.22,3:40:08,7.1,88.6,7.63,67.35,0,0.2,,,,,,,,,0,0,0,0
,,,2025.3.22,3:45:06,7.2,88,7.58,67.52,0,0.2,,,,,,,,,0,0,0,0
,,,2025.3.22,3:50:04,7,86.4,7.52,67.68,0,0.19,,,,,,,,,0,0,0,0
,,,2025.3.22,3:55:03,7,86.1,7.46,67.84,0,0.19,,,,,,,,,0,0,0,0
