house_number,plant_name,planting_date,date,time,indoor_temperature,indoor_humidity,outdoor_temperature,outdoor_humidity,wind_direction,wind_speed,inner_left_window_top_opening,inner_left_window_bottom_opening,inner_right_window_top_opening,inner_right_window_bottom_opening,outer_left_window_top_opening,outer_left_window_bottom_opening,outer_right_window_top_opening,outer_right_window_bottom_opening,kma_solar_irradiance,kma_solar_time,kma_rain_per_hour,kma_snow_per_hour
1,무,2025.3.1,2025.3.19,9:30:02,23.4,60.4,2.38,51.37,27,1.75,,,,,,,,,1.53,1.03,0,0
1,무,2025.3.1,2025.3.19,9:35:00,24.2,59.6,2.59,51.11,27,1.7,,,,,,,,,1.6,1.03,0,0
1,무,2025.3.1,2025.3.19,9:40:09,24.9,60.2,2.8,50.81,27,1.66,,,,,,,,,1.66,1.02,0,0
1,무,2025.3.1,2025.3.19,9:45:08,25.6,59.7,3,50.46,27,1.62,,,,,,,,,1.73,1.02,0,0
1,무,2025.3.1,2025.3.19,9:50:06,26.2,59.1,3.18,50.05,27,1.6,,,,,,,,,1.79,1.01,0,0
1,무,2025.3.1,2025.3.19,9:55:04,26.8,58.7,3.35,49.57,27,1.59,,,,,,,,,1.85,1.01,0,0
1,무,2025.3.1,2025.3.19,10:00:03,27.7,59,3.5,49,27,1.6,,,,,,,,,1.91,1,0,0
1,무,2025.3.1,2025.3.19,10:05:01,28.4,59,3.63,48.33,27,1.62,,,,,,,,,1.97,0.99,0,0
1,무,2025.3.1,2025.3.19,10:10:10,29.2,57.8,3.73,47.57,27,1.64,,,,,,,,,2.03,0.99,0,0
1,무,2025.3.1,2025.3.19,10:15:08,30.2,58.3,3.82,46.73,27,1.67,,,,,,,,,2.08,0.98,0,0
1,무,2025.3.1,2025.3.19,10:20:06,30.9,58.1,3.89,45.81,28,1.7,,,,,,,,,2.13,0.97,0,0
1,무,2025.3.1,2025.3.19,10:25:05,31.7,55.9,3.95,44.83,28,1.73,,,,,,,,,2.18,0.96,0,0
1,무,2025.3.1,2025.3.19,10:30:03,32.2,54.7,4,43.8,28,1.76,,,,,,,,,2.23,0.95,0,0
1,무,2025.3.1,2025.3.19,10:35:01,33.1,56.3,4.04,42.72,28,1.8,,,,,,,,,2.28,0.95,0,0
1,무,2025.3.1,2025.3.19,10:40:10,33.5,55.8,4.09,41.61,28,1.83,,,,,,,,,2.32,0.94,0,0
1,무,2025.3.1,2025.3.19,10:45:08,34.2,56,4.13,40.47,29,1.87,,,,,,,,,2.36,0.93,0,0
1,무,2025.3.1,2025.3.19,10:50:07,34.5,54.4,4.18,39.32,29,1.91,,,,,,,,,2.4,0.92,0,0
1,무,2025.3.1,2025.3.19,10:55:05,33.9,55.1,4.23,38.16,29,1.96,,,,,,,,,2.44,0.91,0,0
1,무,2025.3.1,2025.3.19,11:00:03,34.2,56.7,4.3,37,29,2,,,,,,,,,2.48,0.9,0,0
1,무,2025.3.1,2025.3.19,11:05:01,34.8,55.4,4.38,35.85,29,2.05,,,,,,,,,2.51,0.89,0,0
1,무,2025.3.1,2025.3.19,11:10:10,33.8,54.6,4.47,34.73,28,2.12,,,,,,,,,2.53,0.87,0,0
1,무,2025.3.1,2025.3.19,11:15:08,32.8,57.5,4.57,33.63,28,2.2,,,,,,,,,2.55,0.86,0,0
1,무,2025.3.1,2025.3.19,11:20:07,33.6,56.3,4.68,32.56,28,2.28,,,,,,,,,2.55,0.84,0,0
1,무,2025.3.1,2025.3.19,11:25:05,34.5,55.6,4.8,31.53,27,2.37,,,,,,,,,2.56,0.82,0,0
1,무,2025.3.1,2025.3.19,11:30:03,35.4,55.8,4.93,30.55,27,2.47,,,,,,,,,2.56,0.8,0,0
1,무,2025.3.1,2025.3.19,11:35:02,35.9,54.6,5.06,29.62,27,2.56,,,,,,,,,2.56,0.78,0,0
1,무,2025.3.1,2025.3.19,11:40:00,36.1,53.6,5.2,28.75,26,2.65,,,,,,,,,2.55,0.76,0,0
1,무,2025.3.1,2025.3.19,11:45:09,36.4,53.6,5.35,27.94,26,2.73,,,,,,,,,2.56,0.74,0,0
1,무,2025.3.1,2025.3.19,11:50:07,36.8,54.2,5.5,27.21,26,2.8,,,,,,,,,2.56,0.72,0,0
1,무,2025.3.1,2025.3.19,11:55:05,37.1,54.3,5.65,26.56,25,2.86,,,,,,,,,2.57,0.71,0,0
1,무,2025.3.1,2025.3.19,12:00:04,37.5,56.2,5.8,26,25,2.9,,,,,,,,,2.59,0.7,0,0
1,무,2025.3.1,2025.3.19,12:05:02,37.8,55.1,5.95,25.53,25,2.9,,,,,,,,,2.62,0.7,0,0
1,무,2025.3.1,2025.3.19,12:10:00,38.3,55.6,6.1,25.14,25,2.87,,,,,,,,,2.67,0.71,0,0
1,무,2025.3.1,2025.3.19,12:15:09,38.6,54.3,6.25,24.84,25,2.79,,,,,,,,,2.72,0.73,0,0
1,무,2025.3.1,2025.3.19,12:20:07,38.7,54,6.4,24.62,26,2.68,,,,,,,,,2.79,0.76,0,0
1,무,2025.3.1,2025.3.19,12:25:06,38.8,54.4,6.53,24.47,26,2.55,,,,,,,,,2.86,0.8,0,0
1,무,2025.3.1,2025.3.19,12:30:04,39.1,55.5,6.66,24.39,26,2.42,,,,,,,,,2.93,0.84,0,0
1,무,2025.3.1,2025.3.19,12:35:02,39.2,54.5,6.79,24.37,26,2.28,,,,,,,,,3,0.87,0,0
1,무,2025.3.1,2025.3.19,12:40:01,39.1,54.2,6.9,24.4,26,2.15,,,,,,,,,3.07,0.91,0,0
1,무,2025.3.1,2025.3.19,12:45:20,39.2,55.7,6.99,24.49,27,2.04,,,,,,,,,3.12,0.95,0,0
1,무,2025.3.1,2025.3.19,12:50:08,38.9,54,7.08,24.62,27,1.95,,,,,,,,,3.17,0.97,0,0
1,무,2025.3.1,2025.3.19,12:55:06,38.6,54.9,7.15,24.79,27,1.91,,,,,,,,,3.2,0.99,0,0
1,무,2025.3.1,2025.3.19,13:00:04,38.6,56.2,7.2,25,27,1.9,,,,,,,,,3.21,1,0,0
1,무,2025.3.1,2025.3.19,13:05:02,38.7,56.8,7.23,25.24,27,1.92,,,,,,,,,3.2,1,0,0
1,무,2025.3.1,2025.3.19,13:10:01,38.7,54.7,7.25,25.49,27,1.96,,,,,,,,,3.19,0.99,0,0
1,무,2025.3.1,2025.3.19,13:15:10,38.7,55.7,7.26,25.76,27,1.99,,,,,,,,,3.16,0.98,0,0
1,무,2025.3.1,2025.3.19,13:20:08,38.6,55.5,7.25,26.03,28,2.03,,,,,,,,,3.12,0.97,0,0
1,무,2025.3.1,2025.3.19,13:25:06,38.8,56.4,7.24,26.29,28,2.07,,,,,,,,,3.08,0.96,0,0
1,무,2025.3.1,2025.3.19,13:30:05,38.6,55.3,7.23,26.53,28,2.11,,,,,,,,,3.03,0.94,0,0
1,무,2025.3.1,2025.3.19,13:35:03,38.7,56.2,7.21,26.74,28,2.14,,,,,,,,,2.98,0.93,0,0
1,무,2025.3.1,2025.3.19,13:40:01,39.1,55.5,7.19,26.91,28,2.18,,,,,,,,,2.93,0.92,0,0
1,무,2025.3.1,2025.3.19,13:45:10,39.3,57.4,7.18,27.03,29,2.22,,,,,,,,,2.89,0.91,0,0
1,무,2025.3.1,2025.3.19,13:50:08,39.7,56.3,7.18,27.09,29,2.25,,,,,,,,,2.85,0.9,0,0
1,무,2025.3.1,2025.3.19,13:55:06,39.9,56.6,7.18,27.09,29,2.28,,,,,,,,,2.82,0.9,0,0
1,무,2025.3.1,2025.3.19,14:00:05,39.7,56,7.2,27,29,2.3,,,,,,,,,2.8,0.9,0,0
1,무,2025.3.1,2025.3.19,14:05:03,39.2,55.5,7.23,26.83,29,2.32,,,,,,,,,2.79,0.91,0,0
1,무,2025.3.1,2025.3.19,14:10:01,38.9,55.4,7.28,26.59,29,2.33,,,,,,,,,2.79,0.91,0,0
1,무,2025.3.1,2025.3.19,14:15:00,38.7,56.4,7.33,26.29,29,2.35,,,,,,,,,2.79,0.92,0,0
1,무,2025.3.1,2025.3.19,14:20:09,38.4,56.7,7.4,25.96,28,2.37,,,,,,,,,2.8,0.93,0,0
1,무,2025.3.1,2025.3.19,14:25:07,38.2,56.8,7.47,25.61,28,2.38,,,,,,,,,2.82,0.95,0,0
1,무,2025.3.1,2025.3.19,14:30:05,38,57,7.54,25.25,28,2.39,,,,,,,,,2.83,0.96,0,0
1,무,2025.3.1,2025.3.19,14:35:03,37.9,57.8,7.62,24.91,28,2.41,,,,,,,,,2.84,0.97,0,0
1,무,2025.3.1,2025.3.19,14:40:01,37.6,58.2,7.69,24.6,28,2.43,,,,,,,,,2.84,0.98,0,0
1,무,2025.3.1,2025.3.19,14:45:00,37.2,57.7,7.75,24.33,27,2.44,,,,,,,,,2.84,0.99,0,0
1,무,2025.3.1,2025.3.19,14:50:09,37,56.5,7.81,24.13,27,2.46,,,,,,,,,2.82,0.99,0,0
1,무,2025.3.1,2025.3.19,14:55:07,36.6,57.4,7.86,24.02,27,2.48,,,,,,,,,2.8,1,0,0
1,무,2025.3.1,2025.3.19,15:00:05,36.2,59,7.9,24,27,2.5,,,,,,,,,2.76,1,0,0
1,무,2025.3.1,2025.3.19,15:05:04,36.3,59.2,7.92,24.09,27,2.52,,,,,,,,,2.71,1,0,0
1,무,2025.3.1,2025.3.19,15:10:02,34.8,60.9,7.93,24.28,27,2.55,,,,,,,,,2.66,1,0,0
1,무,2025.3.1,2025.3.19,15:15:00,33.8,61,7.93,24.55,27,2.59,,,,,,,,,2.6,1,0,0
1,무,2025.3.1,2025.3.19,15:20:09,33.9,61.9,7.93,24.87,27,2.62,,,,,,,,,2.55,1,0,0
1,무,2025.3.1,2025.3.19,15:25:08,34,60.6,7.91,25.23,27,2.66,,,,,,,,,2.49,1,0,0
1,무,2025.3.1,2025.3.19,15:30:06,34,60.5,7.89,25.6,27,2.7,,,,,,,,,2.43,1,0,0
1,무,2025.3.1,2025.3.19,15:35:04,34,59.8,7.87,25.96,27,2.73,,,,,,,,,2.37,1,0,0
1,무,2025.3.1,2025.3.19,15:40:02,34.2,60.5,7.85,26.3,27,2.77,,,,,,,,,2.31,1,0,0
1,무,2025.3.1,2025.3.19,15:45:01,34.2,59.2,7.83,26.6,27,2.81,,,,,,,,,2.25,1,0,0
1,무,2025.3.1,2025.3.19,15:50:10,34.1,59.5,7.81,26.83,27,2.84,,,,,,,,,2.19,1,0,0
1,무,2025.3.1,2025.3.19,15:55:08,33.7,59,7.8,26.97,27,2.87,,,,,,,,,2.13,1,0,0
1,무,2025.3.1,2025.3.19,16:00:06,33.5,58.5,7.8,27,27,2.9,,,,,,,,,2.08,1,0,0
1,무,2025.3.1,2025.3.19,16:05:05,33.1,59.2,7.81,26.91,27,2.92,,,,,,,,,2.03,1,0,0
1,무,2025.3.1,2025.3.19,16:10:03,32.7,59.4,7.82,26.72,27,2.94,,,,,,,,,1.98,1,0,0
1,무,2025.3.1,2025.3.19,16:15:01,32.6,61.5,7.84,26.43,27,2.96,,,,,,,,,1.93,1,0,0
1,무,2025.3.1,2025.3.19,16:20:00,32.2,60.7,7.87,26.08,28,2.97,,,,,,,,,1.88,1,0,0
1,무,2025.3.1,2025.3.19,16:25:09,31.8,60.7,7.9,25.67,28,2.98,,,,,,,,,1.83,1,0,0
1,무,2025.3.1,2025.3.19,16:30:07,31.5,61.2,7.93,25.23,28,2.99,,,,,,,,,1.79,1,0,0
1,무,2025.3.1,2025.3.19,16:35:05,31.2,59.9,7.95,24.78,28,2.99,,,,,,,,,1.74,1,0,0
1,무,2025.3.1,2025.3.19,16:40:03,30.6,59.8,7.98,24.34,28,2.98,,,,,,,,,1.69,1,0,0
1,무,2025.3.1,2025.3.19,16:45:02,30.3,60,8,23.92,29,2.97,,,,,,,,,1.64,1,0,0
1,무,2025.3.1,2025.3.19,16:50:00,29.7,61.4,8.01,23.54,29,2.95,,,,,,,,,1.59,1,0,0
1,무,2025.3.1,2025.3.19,16:55:09,29.2,62.5,8.01,23.23,29,2.93,,,,,,,,,1.53,1,0,0
1,무,2025.3.1,2025.3.19,17:00:07,28.8,63.2,8,23,29,2.9,,,,,,,,,1.48,1,0,0
1,무,2025.3.1,2025.3.19,17:05:06,28.4,62.4,7.98,22.87,29,2.86,,,,,,,,,1.42,1,0,0
1,무,2025.3.1,2025.3.19,17:10:14,28,64.7,7.95,22.83,29,2.83,,,,,,,,,1.36,1,0,0
1,무,2025.3.1,2025.3.19,17:15:02,27.4,67.6,7.9,22.88,29,2.78,,,,,,,,,1.29,0.99,0,0
1,무,2025.3.1,2025.3.19,17:20:00,26.7,68.7,7.84,23,29,2.74,,,,,,,,,1.22,0.99,0,0
1,무,2025.3.1,2025.3.19,17:25:09,25.9,68.1,7.78,23.2,29,2.69,,,,,,,,,1.15,0.98,0,0
1,무,2025.3.1,2025.3.19,17:30:08,25.6,70.8,7.7,23.47,29,2.64,,,,,,,,,1.07,0.97,0,0
1,무,2025.3.1,2025.3.19,17:35:06,25.3,70.7,7.62,23.79,29,2.59,,,,,,,,,1,0.96,0,0
1,무,2025.3.1,2025.3.19,17:40:04,25.1,67.8,7.53,24.16,29,2.53,,,,,,,,,0.92,0.95,0,0
1,무,2025.3.1,2025.3.19,17:45:02,24.6,69.7,7.43,24.57,29,2.47,,,,,,,,,0.85,0.94,0,0
1,무,2025.3.1,2025.3.19,17:50:01,24,71.5,7.33,25.02,29,2.42,,,,,,,,,0.78,0.93,0,0
1,무,2025.3.1,2025.3.19,17:55:10,23.6,69.3,7.22,25.5,29,2.36,,,,,,,,,0.71,0.91,0,0
1,무,2025.3.1,2025.3.19,18:00:08,23.1,72.4,7.1,26,29,2.3,,,,,,,,,0.64,0.9,0,0
1,무,2025.3.1,2025.3.19,18:05:06,22.3,70.3,6.98,26.51,29,2.24,,,,,,,,,0.58,0.87,0,0
1,무,2025.3.1,2025.3.19,18:10:04,21.5,71.8,6.86,27.04,29,2.17,,,,,,,,,0.51,0.82,0,0
1,무,2025.3.1,2025.3.19,18:15:02,20.5,72.8,6.73,27.58,29,2.1,,,,,,,,,0.45,0.75,0,0
1,무,2025.3.1,2025.3.19,18:20:01,19.3,73.6,6.6,28.13,29,2.03,,,,,,,,,0.39,0.66,0,0
1,무,2025.3.1,2025.3.19,18:25:10,18.1,76.4,6.47,28.7,29,1.96,,,,,,,,,0.33,0.56,0,0
1,무,2025.3.1,2025.3.19,18:30:08,17.3,76.5,6.33,29.28,29,1.89,,,,,,,,,0.28,0.46,0,0
1,무,2025.3.1,2025.3.19,18:35:06,16.4,79.4,6.2,29.87,29,1.82,,,,,,,,,0.22,0.36,0,0
1,무,2025.3.1,2025.3.19,18:40:04,15.7,79.1,6.06,30.47,29,1.75,,,,,,,,,0.17,0.26,0,0
1,무,2025.3.1,2025.3.19,18:45:03,15.1,82.3,5.92,31.09,29,1.68,,,,,,,,,0.13,0.17,0,0
1,무,2025.3.1,2025.3.19,18:50:01,14.5,80.4,5.78,31.71,29,1.62,,,,,,,,,0.09,0.09,0,0
1,무,2025.3.1,2025.3.19,18:55:10,14,83.1,5.64,32.35,29,1.56,,,,,,,,,0.05,0.03,0,0
1,무,2025.3.1,2025.3.19,19:00:08,13.6,81.9,5.5,33,29,1.5,,,,,,,,,0.02,0,0,0
1,무,2025.3.1,2025.3.19,19:05:06,13.1,83.6,5.36,33.66,29,1.45,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,19:10:05,12.8,82.5,5.22,34.33,29,1.41,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,19:15:03,12.4,84.2,5.09,35.01,29,1.37,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,19:20:01,12.1,84.8,4.95,35.69,29,1.33,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,19:25:00,11.8,84,4.82,36.37,29,1.3,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,19:30:09,11.7,85,4.7,37.05,29,1.28,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,19:35:07,11.4,83.8,4.58,37.73,29,1.26,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,19:40:05,11.2,85.9,4.47,38.4,29,1.24,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,19:45:04,11,85.1,4.36,39.07,29,1.22,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,19:50:02,10.8,86.8,4.27,39.73,29,1.21,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,19:55:00,10.7,84.7,4.18,40.37,29,1.21,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,20:00:09,10.4,86.2,4.1,41,29,1.2,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,20:05:07,10.3,87.6,4.03,41.61,29,1.2,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,20:10:05,10.2,86.1,3.97,42.21,29,1.2,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,20:15:04,10.1,87.5,3.92,42.78,29,1.21,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,20:20:02,10,87.3,3.87,43.34,28,1.22,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,20:25:00,10,87.2,3.83,43.88,28,1.24,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,20:30:09,10,88.4,3.79,44.39,28,1.25,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,20:35:07,10.1,88.4,3.75,44.88,28,1.27,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,20:40:06,10,88.3,3.71,45.36,28,1.28,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,20:45:04,10.1,89.9,3.66,45.8,27,1.29,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,20:50:02,10,87.5,3.62,46.23,27,1.3,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,20:55:00,9.9,88.3,3.56,46.63,27,1.3,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,21:00:09,9.9,89.8,3.5,47,27,1.3,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,21:05:08,9.9,88.3,3.43,47.35,27,1.29,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,21:10:06,9.6,88,3.35,47.67,26,1.28,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,21:15:04,9.6,89.7,3.27,47.97,26,1.26,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,21:20:03,9.6,88.5,3.18,48.25,26,1.24,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,21:25:01,9.4,88,3.09,48.51,25,1.22,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,21:30:10,9.3,89.7,2.99,48.76,25,1.2,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,21:35:08,9.4,89,2.9,48.99,25,1.18,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,21:40:07,9.2,88.7,2.81,49.21,24,1.16,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,21:45:14,9.2,89.9,2.72,49.42,24,1.14,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,21:50:02,9.2,89.1,2.64,49.62,24,1.12,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,21:55:00,8.8,87.8,2.57,49.81,23,1.11,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,22:00:09,8.8,90.4,2.5,50,23,1.1,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,22:05:07,8.9,89.8,2.44,50.19,23,1.1,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,22:10:05,8.7,88.6,2.4,50.37,24,1.1,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,22:15:04,8.6,89.9,2.36,50.55,24,1.1,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,22:20:02,8.7,89.8,2.32,50.73,24,1.11,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,22:25:00,8.4,88.3,2.3,50.9,25,1.12,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,22:30:09,8.2,89.5,2.28,51.08,25,1.14,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,22:35:07,8.4,90.5,2.26,51.24,25,1.15,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,22:40:06,8.3,88.9,2.25,51.4,26,1.17,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,22:45:04,8,89,2.23,51.56,26,1.18,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,22:50:02,8.1,89.9,2.22,51.71,26,1.19,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,22:55:01,8.2,89.6,2.21,51.86,27,1.2,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,23:00:10,8,89.1,2.2,52,27,1.2,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,23:05:08,8.1,90.6,2.19,52.13,27,1.19,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,23:10:05,8.1,89.5,2.17,52.26,27,1.16,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,23:15:03,7.9,88.9,2.15,52.38,27,1.13,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,23:20:01,7.9,90.3,2.14,52.5,28,1.08,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,23:25:10,8,90.2,2.12,52.6,28,1.02,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,23:30:09,7.8,89,2.1,52.69,28,0.96,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,23:35:05,7.7,89,2.08,52.77,28,0.9,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,23:40:04,7.7,90.5,2.06,52.84,28,0.84,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,23:45:02,7.8,89.8,2.04,52.9,29,0.79,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,23:50:00,7.7,88.7,2.03,52.95,29,0.75,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.19,23:55:09,7.6,90.2,2.01,52.98,29,0.72,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,0:00:07,7.7,90.3,2,53,29,0.7,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,0:05:06,7.6,89,1.99,53,29,0.71,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,0:10:24,7.6,90.2,1.98,53,29,0.75,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,0:15:11,7.9,91.3,1.97,52.98,29,0.83,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,0:20:09,8,90,1.97,52.96,28,0.92,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,0:25:08,8,90,1.96,52.93,28,1.02,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,0:30:06,8.2,91,1.95,52.91,28,1.13,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,0:35:04,8.4,90.4,1.95,52.89,28,1.24,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,0:40:03,8.2,89.2,1.94,52.88,28,1.33,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,0:45:01,8.1,88.6,1.93,52.89,27,1.42,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,0:50:10,7.9,89.3,1.92,52.91,27,1.48,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,0:55:08,7.8,89.6,1.91,52.94,27,1.51,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,1:00:06,7.7,89,1.9,53,27,1.5,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,1:05:03,7.6,88.6,1.88,53.08,26,1.47,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,1:10:12,7.6,90.4,1.87,53.19,26,1.42,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,1:15:00,7.7,89.8,1.85,53.31,25,1.37,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,1:20:09,7.4,88.9,1.82,53.46,24,1.32,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,1:25:07,7.3,89.4,1.8,53.62,23,1.26,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,1:30:05,7.3,89.9,1.77,53.79,22,1.2,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,1:35:03,7.2,88.9,1.75,53.98,22,1.14,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,1:40:12,7.1,89.5,1.72,54.17,21,1.08,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,1:45:00,4.8,94.4,1.69,54.37,20,1.03,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,1:50:09,7.1,89.5,1.66,54.58,19,0.98,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,1:55:07,7,89.2,1.63,54.79,19,0.93,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,2:00:06,4.7,94.6,1.6,55,18,0.9,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,2:05:04,6.9,89.6,1.57,55.21,18,0.87,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,2:10:13,6.8,89.2,1.54,55.42,18,0.84,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,2:15:01,6.8,89,1.51,55.63,18,0.81,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,2:20:10,6.7,89.5,1.48,55.85,17,0.79,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,2:25:08,6.7,90.6,1.45,56.07,17,0.76,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,2:30:05,6.7,89.8,1.42,56.3,17,0.73,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,2:35:03,6.6,89.1,1.38,56.54,17,0.7,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,2:40:01,6.5,89.3,1.35,56.8,17,0.68,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,2:45:00,4.5,94.7,1.31,57.07,16,0.66,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,2:50:09,6.6,90.5,1.28,57.36,16,0.64,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,2:55:07,6.6,89.9,1.24,57.67,16,0.62,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,3:00:05,6.4,88.9,1.2,58,16,0.6,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,3:05:03,4.4,94.5,1.16,58.35,16,0.59,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,3:10:02,6.4,90,1.12,58.72,16,0.57,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,3:15:00,6.4,89.5,1.07,59.11,16,0.56,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,3:20:09,6.3,89.2,1.03,59.49,17,0.55,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,3:25:07,6.3,89.7,0.98,59.88,17,0.54,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,3:30:04,6.3,90.1,0.94,60.26,17,0.53,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.20,3:35:02,6.3,89.4,0.89,60.62,17,0.52,,,,,,,,,0,0,0,0
