# YYMMDDHHMI STN  WD   WS GST  GST  GST     PA     PS PT    PR    TA    TD    HM    PV     RN     RN     RN     RN     SD     SD     SD WC WP WW                      CA  CA   CH CT        CT  CT  CT    VS   SS    SI ST    TS    TE    TE    TE    TE  ST   WH BF IR IX
#        KST  ID  16  m/s  WD   WS   TM    hPa    hPa  -   hPa     C     C     %   hPa     mm    DAY    JUN    INT    HR3    DAY    TOT -- -- ---------------------- TOT MID  MIN -------- TOP MID LOW                  GD     C     5    10    20    30 SEA    m --  -  -
202507252200 181   0  0.0  -9 -9.0   -9 1005.1 1008.9 -9  -9.0  28.0  24.6  82.0  30.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4836 -9.0 -9.00 -9  28.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507252300 181   0  0.0  -9 -9.0   -9 1005.2 1009.0 -9  -9.0  27.3  24.5  85.0  30.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4612 -9.0 -9.00 -9  28.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507260000 181   0  0.0  -9 -9.0   -9 1005.2 1009.0  1   0.5  25.9  24.3  91.0  30.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2902 -9.0 -9.00 -9  27.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507260100 181   0  0.4  -9 -9.0   -9 1005.1 1008.9 -9  -9.0  25.7  24.2  92.0  30.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2391 -9.0 -9.00 -9  27.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507260200 181   0  0.1  -9 -9.0   -9 1004.7 1008.5 -9  -9.0  25.2  23.9  93.0  29.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2287 -9.0 -9.00 -9  26.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507260300 181  14  1.0  -9 -9.0   -9 1004.6 1008.4  7  -0.6  24.5  23.2  93.0  28.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        1   0   -9 -         -9  -9  -9  2672 -9.0 -9.00 -9  26.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507260400 181  18  1.1  -9 -9.0   -9 1004.6 1008.4 -9  -9.0  24.1  23.2  95.0  28.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1242 -9.0 -9.00 -9  25.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507260500 181   5  0.7  -9 -9.0   -9 1004.8 1008.7 -9  -9.0  23.3  22.4  95.0  27.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        1   0   -9 -         -9  -9  -9   912 -9.0 -9.00 -9  25.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507260600 181  14  0.6  -9 -9.0   -9 1004.9 1008.7  1   0.3  24.0  23.1  95.0  28.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1782  0.1  0.03 -9  25.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507260700 181   5  0.8  -9 -9.0   -9 1005.3 1009.1 -9  -9.0  25.6  23.4  88.0  28.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 -         -9  -9  -9  2185  0.7  0.41 -9  26.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507260800 181   0  0.4  -9 -9.0   -9 1005.3 1009.1 -9  -9.0  28.0  23.1  75.0  28.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   0   -9 -         -9  -9  -9  3877  0.5  0.99 -9  30.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507260900 181  11  1.0  -9 -9.0   -9 1005.1 1008.9  0   0.2  30.1  23.2  67.0  28.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  1.89 -9  33.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507261000 181  16  1.3  -9 -9.0   -9 1005.1 1008.8 -9  -9.0  31.5  23.8  64.0  29.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  2.53 -9  36.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507261100 181  11  1.2  -9 -9.0   -9 1004.9 1008.6 -9  -9.0  31.9  22.3  57.0  26.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 -         -9  -9  -9  4656  1.0  3.07 -9  38.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507261200 181   2  2.4  -9 -9.0   -9 1004.4 1008.1  7  -0.8  33.6  23.8  57.0  29.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 -         -9  -9  -9  5000  1.0  3.38 -9  41.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507261300 181  16  2.6  -9 -9.0   -9 1003.7 1007.4 -9  -9.0  33.4  22.8  54.0  27.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 -         -9  -9  -9  5000  1.0  3.10 -9  40.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507261400 181  16  2.5  -9 -9.0   -9 1003.1 1006.8 -9  -9.0  34.2  24.1  56.0  30.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 -         -9  -9  -9  5000  1.0  3.42 -9  41.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507261500 181  16  2.8  -9 -9.0   -9 1002.7 1006.4  7  -1.7  34.5  23.5  53.0  28.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        1   0   -9 -         -9  -9  -9  5000  1.0  3.20 -9  39.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507261600 181  18  5.0  -9 -9.0   -9 1002.3 1006.0 -9  -9.0  33.7  23.0  54.0  28.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        1   0   -9 -         -9  -9  -9  5000  1.0  2.70 -9  37.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507261700 181  18  3.5  -9 -9.0   -9 1002.2 1005.9 -9  -9.0  33.7  23.3  55.0  28.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   0   -9 -         -9  -9  -9  5000  1.0  1.86 -9  35.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507261800 181  18  2.7  -9 -9.0   -9 1002.0 1005.7  7  -0.7  33.4  24.2  59.0  30.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  1.32 -9  33.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507261900 181  16  2.1  -9 -9.0   -9 1002.4 1006.1 -9  -9.0  32.3  23.8  61.0  29.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  0.59 -9  32.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507262000 181  16  1.5  -9 -9.0   -9 1002.7 1006.4 -9  -9.0  30.5  23.6  67.0  29.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  0.3  0.07 -9  30.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507262100 181  14  1.9  -9 -9.0   -9 1003.1 1006.8  2   1.1  30.5  23.1  65.0  28.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  29.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507262200 181  27  0.6  -9 -9.0   -9 1003.5 1007.3 -9  -9.0  27.9  24.3  81.0  30.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4996 -9.0 -9.00 -9  29.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507262300 181   0  0.2  -9 -9.0   -9 1003.7 1007.5 -9  -9.0  26.9  24.3  86.0  30.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4347 -9.0 -9.00 -9  28.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507270000 181   0  0.0  -9 -9.0   -9 1003.7 1007.5  1   0.7  26.5  24.1  87.0  30.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4711 -9.0 -9.00 -9  28.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507270100 181   0  0.1  -9 -9.0   -9 1003.3 1007.1 -9  -9.0  25.9  24.3  91.0  30.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  3138 -9.0 -9.00 -9  27.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507270200 181   0  0.4  -9 -9.0   -9 1003.2 1007.0 -9  -9.0  25.4  23.9  92.0  29.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1634 -9.0 -9.00 -9  26.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507270300 181   0  0.0  -9 -9.0   -9 1003.1 1006.9  7  -0.6  24.8  23.7  94.0  29.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1498 -9.0 -9.00 -9  26.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507270400 181   0  0.2  -9 -9.0   -9 1002.9 1006.7 -9  -9.0  24.4  23.0  92.0  28.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2752 -9.0 -9.00 -9  26.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507270500 181   0  0.0  -9 -9.0   -9 1002.9 1006.7 -9  -9.0  23.9  22.5  92.0  27.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4256 -9.0 -9.00 -9  25.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507270600 181   0  0.0  -9 -9.0   -9 1003.3 1007.1  3   0.2  24.2  22.9  93.0  27.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  3389  0.0  0.02 -9  25.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507270700 181   0  0.0  -9 -9.0   -9 1003.3 1007.1 -9  -9.0  27.3  23.5  80.0  28.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4952  1.0  0.45 -9  26.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507270800 181  34  0.7  -9 -9.0   -9 1003.5 1007.3 -9  -9.0  29.0  22.7  69.0  27.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  1.13 -9  29.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507270900 181  16  2.3  -9 -9.0   -9 1003.2 1006.9  8  -0.2  30.7  23.6  66.0  29.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4912  1.0  1.80 -9  33.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507271000 181  14  2.5  -9 -9.0   -9 1003.0 1006.7 -9  -9.0  31.8  23.3  61.0  28.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  2.51 -9  36.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507271100 181  16  1.6  -9 -9.0   -9 1002.7 1006.4 -9  -9.0  32.7  22.1  54.0  26.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  3.03 -9  40.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507271200 181  23  2.3  -9 -9.0   -9 1002.4 1006.1  7  -0.8  33.1  24.2  60.0  30.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  3.38 -9  42.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507271300 181  23  2.9  -9 -9.0   -9 1001.8 1005.5 -9  -9.0  33.6  23.6  56.0  29.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  3.52 -9  43.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507271400 181  29  1.4  -9 -9.0   -9 1001.2 1004.9 -9  -9.0  34.9  23.2  51.0  28.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  3.43 -9  43.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507271500 181  18  2.9  -9 -9.0   -9 1000.7 1004.4  7  -1.7  34.6  22.9  51.0  27.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  3.14 -9  41.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507271600 181  20  3.3  -9 -9.0   -9 1000.3 1004.0 -9  -9.0  34.7  23.0  51.0  28.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  2.66 -9  39.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507271700 181  18  2.7  -9 -9.0   -9 1000.1 1003.8 -9  -9.0  34.6  23.2  52.0  28.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  2.03 -9  37.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507271800 181  18  2.8  -9 -9.0   -9  999.7 1003.4  7  -1.0  34.1  24.3  57.0  30.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  1.29 -9  35.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507271900 181  18  2.7  -9 -9.0   -9 1000.0 1003.7 -9  -9.0  32.7  24.4  62.0  30.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  0.59 -9  33.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507272000 181  16  2.0  -9 -9.0   -9 1000.2 1003.9 -9  -9.0  31.1  23.9  66.0  29.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  0.4  0.07 -9  31.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507272100 181   0  0.3  -9 -9.0   -9 1000.8 1004.5  2   1.1  29.8  24.1  72.0  30.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  30.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507272200 181  36  0.8  -9 -9.0   -9 1001.4 1005.2 -9  -9.0  28.1  24.9  83.0  31.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   2   21 -         -9  -9  -9  5000 -9.0 -9.00 -9  30.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507272300 181   5  2.0  -9 -9.0   -9 1001.5 1005.3 -9  -9.0  28.4  24.6  80.0  30.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   1   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  29.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507280000 181   0  0.2  -9 -9.0   -9 1001.5 1005.3  1   0.8  27.5  24.5  84.0  30.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  28.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507280100 181   0  0.0  -9 -9.0   -9 1001.5 1005.3 -9  -9.0  26.8  24.4  87.0  30.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  28.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507280200 181   0  0.0  -9 -9.0   -9 1001.5 1005.3 -9  -9.0  26.3  24.5  90.0  30.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  3854 -9.0 -9.00 -9  27.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507280300 181   0  0.2  -9 -9.0   -9 1001.4 1005.2  7  -0.1  25.8  24.0  90.0  29.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4234 -9.0 -9.00 -9  27.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507280400 181   0  0.0  -9 -9.0   -9 1001.4 1005.2 -9  -9.0  25.0  23.7  93.0  29.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  3238 -9.0 -9.00 -9  27.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507280500 181  23  0.5  -9 -9.0   -9 1001.3 1005.1 -9  -9.0  24.9  23.8  94.0  29.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  3728 -9.0 -9.00 -9  26.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507280600 181   0  0.0  -9 -9.0   -9 1001.6 1005.4  3   0.2  25.3  24.0  93.0  29.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  0.0  0.02 -9  26.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507280700 181  23  0.8  -9 -9.0   -9 1001.6 1005.4 -9  -9.0  27.6  24.2  82.0  30.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  0.39 -9  27.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507280800 181  25  1.4  -9 -9.0   -9 1001.7 1005.5 -9  -9.0  29.0  24.5  77.0  30.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9  5000  1.0  1.08 -9  30.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507280900 181  20  2.0  -9 -9.0   -9 1001.6 1005.4  4   0.0  30.0  24.8  74.0  31.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9  5000  1.0  1.74 -9  34.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507281000 181  20  1.6  -9 -9.0   -9 1001.5 1005.2 -9  -9.0  31.2  24.8  69.0  31.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        1   0   -9 -         -9  -9  -9  4924  1.0  2.41 -9  38.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507281100 181   7  0.9  -9 -9.0   -9 1001.0 1004.7 -9  -9.0  32.6  24.8  64.0  31.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   0   -9 -         -9  -9  -9  5000  1.0  2.95 -9  41.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507281200 181   7  2.3  -9 -9.0   -9 1000.2 1003.9  7  -1.5  33.5  25.2  62.0  32.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   2   10 -         -9  -9  -9  5000  1.0  3.42 -9  44.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507281300 181  32  3.4  -9 -9.0   -9  999.6 1003.3 -9  -9.0  34.1  24.3  57.0  30.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   2   12 -         -9  -9  -9  5000  0.8  3.06 -9  43.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507281400 181  36  2.4  -9 -9.0   -9  999.0 1002.7 -9  -9.0  33.4  23.4  56.0  28.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   1   -9 -         -9  -9  -9  5000  0.5  1.92 -9  39.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507281500 181  32  3.4  -9 -9.0   -9  998.5 1002.2  7  -1.7  34.8  23.4  52.0  28.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   1   23 -         -9  -9  -9  5000  0.8  2.72 -9  40.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507281600 181  29  2.1  -9 -9.0   -9  998.0 1001.7 -9  -9.0  35.0  23.0  50.0  28.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   3   17 -         -9  -9  -9  5000  1.0  2.71 -9  39.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507281700 181  32  2.9  -9 -9.0   -9  997.5 1001.2 -9  -9.0  34.5  23.8  54.0  29.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   1   -9 -         -9  -9  -9  5000  1.0  2.01 -9  37.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507281800 181  25  3.5  -9 -9.0   -9  997.4 1001.1  7  -1.1  33.2  24.0  59.0  29.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   1   76 -         -9  -9  -9  3440  1.0  1.20 -9  35.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507281900 181  29  2.0  -9 -9.0   -9  997.6 1001.3 -9  -9.0  31.9  23.1  60.0  28.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9  4907  1.0  0.51 -9  33.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507282000 181  27  0.6  -9 -9.0   -9  998.0 1001.7 -9  -9.0  30.6  22.4  62.0  27.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  0.3  0.06 -9  31.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507282100 181  32  1.1  -9 -9.0   -9  998.5 1002.3  2   1.2  28.9  22.6  69.0  27.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9  4951 -9.0 -9.00 -9  30.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507282200 181   0  0.4  -9 -9.0   -9  998.5 1002.3 -9  -9.0  28.1  22.5  72.0  27.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9  4245 -9.0 -9.00 -9  29.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507282300 181   5  2.0  -9 -9.0   -9  998.6 1002.4 -9  -9.0  27.3  22.9  77.0  27.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9  3004 -9.0 -9.00 -9  29.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507290000 181   5  1.1  -9 -9.0   -9  998.6 1002.4  1   0.1  27.0  23.4  81.0  28.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9  1737 -9.0 -9.00 -9  28.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507290100 181   5  0.9  -9 -9.0   -9  998.4 1002.2 -9  -9.0  26.3  23.3  84.0  28.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9  1603 -9.0 -9.00 -9  28.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507290200 181   0  0.0  -9 -9.0   -9  998.1 1001.9 -9  -9.0  26.0  23.4  86.0  28.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1481 -9.0 -9.00 -9  27.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202507290300 181   0  0.1  -9 -9.0   -9  998.0 1001.8  7  -0.6  24.9  23.3  91.0  28.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1061 -9.0 -9.00 -9  27.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
