# YYMMDDHHMI STN  WD   WS GST  GST  GST     PA     PS PT    PR    TA    TD    HM    PV     RN     RN     RN     RN     SD     SD     SD WC WP WW                      CA  CA   CH CT        CT  CT  CT    VS   SS    SI ST    TS    TE    TE    TE    TE  ST   WH BF IR IX
#        KST  ID  16  m/s  WD   WS   TM    hPa    hPa  -   hPa     C     C     %   hPa     mm    DAY    JUN    INT    HR3    DAY    TOT -- -- ---------------------- TOT MID  MIN -------- TOP MID LOW                  GD     C     5    10    20    30 SEA    m --  -  -
202411250000 236   0  0.1  -9 -9.0   -9 1028.3 1030.0  0   0.2   1.5   0.0  90.0   6.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 -         -9  -9  -9  1193 -9.0 -9.00 -9   1.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411250100 236   0  0.1  -9 -9.0   -9 1028.3 1030.0 -9  -9.0   1.0   0.1  94.0   6.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   986 -9.0 -9.00 -9   1.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411250200 236   0  0.0  -9 -9.0   -9 1028.3 1030.0 -9  -9.0   0.6  -0.1  95.0   6.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9   883 -9.0 -9.00 -9   1.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411250300 236   0  0.2  -9 -9.0   -9 1028.1 1029.8  7  -0.2   0.6   0.0  96.0   6.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   1   12 -         -9  -9  -9   868 -9.0 -9.00 -9   2.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411250400 236   0  0.1  -9 -9.0   -9 1027.4 1029.1 -9  -9.0   0.3  -0.2  96.0   6.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   756 -9.0 -9.00 -9   1.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411250500 236  32  0.5  -9 -9.0   -9 1026.7 1028.4 -9  -9.0   0.8   0.3  97.0   6.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   0   -9 -         -9  -9  -9   500 -9.0 -9.00 -9   1.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411250600 236  25  0.5  -9 -9.0   -9 1026.7 1028.4  6  -1.4   1.1   0.2  94.0   6.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   846 -9.0 -9.00 -9   1.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411250700 236   0  0.1  -9 -9.0   -9 1026.9 1028.6 -9  -9.0   0.5   0.0  97.0   6.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   533 -9.0 -9.00 -9   1.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411250800 236  25  0.6  -9 -9.0   -9 1027.0 1028.7 -9  -9.0   2.3   1.2  93.0   6.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   966  0.4 -9.00 -9   2.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411250900 236  27  1.3  -9 -9.0   -9 1027.4 1029.1  2   0.7   4.2   1.8  85.0   7.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1134  1.0 -9.00 -9   9.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411251000 236   0  0.2  -9 -9.0   -9 1027.4 1029.1 -9  -9.0   8.1   3.7  74.0   8.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   2   14 -         -9  -9  -9  1799  0.9 -9.00 -9  14.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411251100 236   9  0.8  -9 -9.0   -9 1026.1 1027.7 -9  -9.0  12.3   4.9  61.0   8.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   3   13 -         -9  -9  -9  2602  0.5 -9.00 -9  20.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411251200 236  27  0.7  -9 -9.0   -9 1025.0 1026.6  7  -2.5  14.7   5.7  55.0   9.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   0   -9 -         -9  -9  -9  3084  1.0 -9.00 -9  24.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411251300 236   9  1.2  -9 -9.0   -9 1023.2 1024.8 -9  -9.0  16.1   5.9  51.0   9.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 -         -9  -9  -9  4940  1.0 -9.00 -9  23.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411251400 236   9  1.5  -9 -9.0   -9 1021.5 1023.1 -9  -9.0  17.0   5.8  48.0   9.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 -         -9  -9  -9  5000  1.0 -9.00 -9  22.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411251500 236   9  1.3  -9 -9.0   -9 1020.7 1022.3  7  -4.3  17.1   4.4  43.0   8.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 -         -9  -9  -9  5000  0.8 -9.00 -9  19.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411251600 236   7  1.8  -9 -9.0   -9 1019.9 1021.5 -9  -9.0  16.5   4.1  44.0   8.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 -         -9  -9  -9  5000  0.6 -9.00 -9  15.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411251700 236   7  1.1  -9 -9.0   -9 1019.0 1020.6 -9  -9.0  15.8   4.7  48.0   8.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   0   -9 -         -9  -9  -9  5000  0.0 -9.00 -9  13.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411251800 236   9  1.5  -9 -9.0   -9 1018.5 1020.1  7  -2.2  14.8   5.0  52.0   8.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   0   -9 -         -9  -9  -9  4762  0.0 -9.00 -9  11.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411251900 236  11  1.2  -9 -9.0   -9 1018.1 1019.7 -9  -9.0  14.2   5.0  54.0   8.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   0   -9 -         -9  -9  -9  4766 -9.0 -9.00 -9  11.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411252000 236  11  1.7  -9 -9.0   -9 1018.1 1019.7 -9  -9.0  13.8   4.6  54.0   8.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   7   36 -         -9  -9  -9  4922 -9.0 -9.00 -9  10.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411252100 236  11  1.6  -9 -9.0   -9 1017.0 1018.6  7  -1.5  13.5   4.8  56.0   8.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   9   28 -         -9  -9  -9  4799 -9.0 -9.00 -9  10.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411252200 236   7  0.5  -9 -9.0   -9 1015.3 1016.9 -9  -9.0  13.1   5.0  58.0   8.7   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10  10   22 -         -9  -9  -9  3990 -9.0 -9.00 -9  10.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411252300 236   0  0.3  -9 -9.0   -9 1014.4 1016.0 -9  -9.0  11.0   7.1  77.0  10.1   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   2   20 -         -9  -9  -9  2180 -9.0 -9.00 -9   9.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411260000 236   0  0.1  -9 -9.0   -9 1012.3 1013.9  7  -4.7   9.4   8.7  96.0  11.2    0.9    0.9    0.9   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   7   13 -         -9  -9  -9   763 -9.0 -9.00 -9   9.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411260100 236   2  1.6  -9 -9.0   -9 1010.1 1011.7 -9  -9.0   9.8   8.5  92.0  11.1   -9.0    2.7    2.7   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   5   12 -         -9  -9  -9   820 -9.0 -9.00 -9   9.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411260200 236  34  1.5  -9 -9.0   -9 1010.1 1011.7 -9  -9.0   9.3   8.9  98.0  11.4   -9.0    7.8    7.8   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   6    1 -         -9  -9  -9   298 -9.0 -9.00 -9   9.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411260300 236  32  0.9  -9 -9.0   -9 1009.5 1011.1  7  -2.8   9.3   9.1  99.0  11.6   13.7   13.7   13.7   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   9    1 -         -9  -9  -9   308 -9.0 -9.00 -9   9.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411260400 236   0  0.4  -9 -9.0   -9 1008.8 1010.4 -9  -9.0   9.2   9.0  99.0  11.5   -9.0   17.9   17.9   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10  10    2 -         -9  -9  -9   501 -9.0 -9.00 -9   9.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411260500 236  27  0.5  -9 -9.0   -9 1008.4 1010.0 -9  -9.0   9.3   9.2 100.0  11.6   -9.0   20.8   20.8   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10  10    1 -         -9  -9  -9   518 -9.0 -9.00 -9   9.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411260600 236  32  0.5  -9 -9.0   -9 1009.7 1011.3  3   0.2   9.2   9.1 100.0  11.6    9.0   22.7   22.7   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   9    2 -         -9  -9  -9   705 -9.0 -9.00 -9   9.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411260700 236   0  0.2  -9 -9.0   -9 1010.6 1012.2 -9  -9.0   9.3   9.2 100.0  11.6   -9.0   23.4   23.4   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   8    5 -         -9  -9  -9   856 -9.0 -9.00 -9   9.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411260800 236  27  1.1  -9 -9.0   -9 1011.6 1013.2 -9  -9.0  10.1   9.3  95.0  11.7   -9.0   24.1   24.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   8    5 -         -9  -9  -9   949  0.0 -9.00 -9   9.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411260900 236  27  2.9  -9 -9.0   -9 1012.6 1014.2  2   2.9   9.7   7.2  85.0  10.2    2.5   25.2   25.2   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   6    3 -         -9  -9  -9  1241  0.0 -9.00 -9   9.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411261000 236  27  2.8  -9 -9.0   -9 1013.1 1014.7 -9  -9.0  10.4   6.1  75.0   9.4   -9.0   25.3   25.3   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   3   11 -         -9  -9  -9  3205  0.1 -9.00 -9  11.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411261100 236  27  3.2  -9 -9.0   -9 1013.4 1015.0 -9  -9.0  11.8   4.0  59.0   8.1   -9.0   25.3   25.3   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   4   12 -         -9  -9  -9  4100  0.5 -9.00 -9  16.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411261200 236  25  2.3  -9 -9.0   -9 1013.5 1015.1  2   0.9  10.9  -0.2  46.0   6.0    0.1   25.3   25.3   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7   15 -         -9  -9  -9  4602  0.7 -9.00 -9  15.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411261300 236  25  2.7  -9 -9.0   -9 1013.5 1015.1 -9  -9.0   9.8  -1.8  44.0   5.4   -9.0   25.3   25.3   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   5   17 -         -9  -9  -9  4809  0.6 -9.00 -9  14.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411261400 236  23  2.3  -9 -9.0   -9 1014.1 1015.8 -9  -9.0   7.0   1.9  70.0   7.0   -9.0   25.5   25.5   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   7    9 -         -9  -9  -9  2470  0.1 -9.00 -9  10.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  2
202411261500 236  27  2.8  -9 -9.0   -9 1013.8 1015.4  0   0.3   8.3  -0.4  54.0   5.9    0.0   25.3   25.3   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   9   12 -         -9  -9  -9  4060  0.0 -9.00 -9  11.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411261600 236  23  1.8  -9 -9.0   -9 1014.3 1015.9 -9  -9.0   8.0  -2.6  47.0   5.0   -9.0   25.3   25.3   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   4   15 -         -9  -9  -9  4962  0.5 -9.00 -9   9.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411261700 236  27  1.5  -9 -9.0   -9 1013.8 1015.4 -9  -9.0   7.2  -1.8  53.0   5.4   -9.0   25.3   25.3   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9  -9   -9 -         -9  -9  -9  4870  0.0 -9.00 -9   7.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  2
202411261800 236  27  1.3  -9 -9.0   -9 1014.2 1015.9  1   0.5   7.2  -1.7  53.0   5.4    0.0   25.3   25.3   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   9   11 -         -9  -9  -9  4920  0.0 -9.00 -9   7.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411261900 236  20  1.0  -9 -9.0   -9 1014.5 1016.2 -9  -9.0   6.9  -0.5  59.0   5.9   -9.0   25.3   25.3   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   8   15 -         -9  -9  -9  4976 -9.0 -9.00 -9   7.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411262100 236  20  1.0  -9 -9.0   -9 1014.1 1015.8  8  -0.1   6.9  -0.8  58.0   5.8    0.0   25.3   25.3   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   9   13 -         -9  -9  -9  4979 -9.0 -9.00 -9   6.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411262200 236  27  2.2  -9 -9.0   -9 1014.2 1015.9 -9  -9.0   5.0   1.8  80.0   7.0   -9.0   25.4   25.4   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   6   15 -         -9  -9  -9  4277 -9.0 -9.00 -9   5.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411262300 236  25  0.7  -9 -9.0   -9 1013.8 1015.5 -9  -9.0   5.7   0.4  69.0   6.3   -9.0   25.4   25.4   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   4   11 -         -9  -9  -9  4938 -9.0 -9.00 -9   6.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411270000 236  25  2.8  -9 -9.0   -9 1013.6 1015.3  8  -0.5   6.0  -0.7  62.0   5.8    0.1   25.4   25.4   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   2   17 -         -9  -9  -9  4100 -9.0 -9.00 -9   5.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411270100 236  27  2.5  -9 -9.0   -9 1013.4 1015.1 -9  -9.0   5.3  -0.3  67.0   6.0   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   2   17 -         -9  -9  -9  4985 -9.0 -9.00 -9   5.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411270200 236  27  2.6  -9 -9.0   -9 1012.8 1014.5 -9  -9.0   5.9  -5.1  45.0   4.2   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   1   28 -         -9  -9  -9  5000 -9.0 -9.00 -9   4.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411270300 236  27  1.3  -9 -9.0   -9 1012.3 1014.0  7  -1.3   5.8  -4.3  48.0   4.4    0.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   6   14 -         -9  -9  -9  5000 -9.0 -9.00 -9   5.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411270400 236  27  2.7  27 10.0  340 1011.9 1013.6 -9  -9.0   4.0   0.0  75.0   6.1   -9.0    0.1    0.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   5   11 -         -9  -9  -9  4377 -9.0 -9.00 -9   4.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411270500 236  27  2.6  -9 -9.0   -9 1011.2 1012.9 -9  -9.0   5.9  -4.2  48.0   4.5   -9.0    0.1    0.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   1   19 -         -9  -9  -9  4866 -9.0 -9.00 -9   4.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411270600 236  27  4.9  27 10.0  340 1010.9 1012.6  7  -1.4   6.3  -6.3  40.0   3.8    0.1    0.1    0.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   1   20 -         -9  -9  -9  4856 -9.0 -9.00 -9   4.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411270800 236  27  3.9  -9 -9.0   -9   -9.0   -9.0 -9  -9.0   4.8  -3.0  57.0   4.9   -9.0    0.1    0.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10  -9   -9 -         -9  -9  -9  3635  0.0 -9.00 -9   3.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  2
202411270900 236  27  3.7  27 10.0  340 1011.6 1013.3  0   0.7   5.5  -5.2  46.0   4.2    0.0    0.1    0.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   6   16 -         -9  -9  -9  4300  0.0 -9.00 -9   4.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411271000 236  27  2.8  27 12.0  921 1011.8 1013.5 -9  -9.0   5.9  -6.1  42.0   3.9   -9.0    0.1    0.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10  -9   -9 -         -9  -9  -9  4980  0.0 -9.00 -9   6.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  2
202411271100 236  27  5.2  27 11.0 1030 1011.6 1013.3 -9  -9.0   5.6  -4.8  47.0   4.3   -9.0    0.1    0.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9  -9   -9 -         -9  -9  -9  4830  0.0 -9.00 -9   6.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  2
202411271200 236  27  4.4  27 12.0  921 1010.7 1012.3  5  -1.0   7.1  -5.6  40.0   4.0    0.0    0.1    0.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   2   17 -         -9  -9  -9  4975  0.6 -9.00 -9  10.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411271300 236  23  3.4  27 11.0 1218 1010.6 1012.3 -9  -9.0   4.1  -1.0  69.0   5.7   -9.0    0.1    0.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   4   26 -         -9  -9  -9  3846  0.3 -9.00 -9   6.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411271400 236  27  3.1  -9 -9.0   -9 1009.6 1011.3 -9  -9.0   3.7  -0.1  76.0   6.1   -9.0    0.3    0.3   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   5   12 -         -9  -9  -9  1708  0.2 -9.00 -9   5.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411271500 236  27  4.6  27 12.0  921 1009.6 1011.3  6  -1.0   5.2  -2.1  59.0   5.2    0.2    0.3    0.3   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   4   11 -         -9  -9  -9  5000  0.3 -9.00 -9   8.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411271600 236  25  1.3  -9 -9.0   -9 1010.8 1012.5 -9  -9.0   2.0   0.8  92.0   6.5   -9.0    1.4    1.4   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   9   30 -         -9  -9  -9   599  0.1 -9.00 -9   4.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411271700 236  27  1.3  -9 -9.0   -9 1011.1 1012.8 -9  -9.0   2.9  -1.1  75.0   5.6   -9.0    1.6    1.6   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   2   15 -         -9  -9  -9  1576  0.2 -9.00 -9   3.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411271800 236  25  1.1  -9 -9.0   -9 1011.6 1013.3  2   2.0   3.2  -0.9  74.0   5.7    1.5    1.8    1.8   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   5   12 -         -9  -9  -9  3501  0.0 -9.00 -9   4.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411271900 236  23  1.1  -9 -9.0   -9 1012.1 1013.8 -9  -9.0   2.3  -0.6  81.0   5.8   -9.0    2.3    2.3   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   7    9 -         -9  -9  -9  3371 -9.0 -9.00 -9   2.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411272000 236  20  1.2  -9 -9.0   -9 1012.3 1014.0 -9  -9.0   3.4  -2.5  65.0   5.1   -9.0    2.3    2.3   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   1   17 -         -9  -9  -9  4987 -9.0 -9.00 -9   2.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411272100 236  27  3.3  -9 -9.0   -9 1013.0 1014.7  2   1.4   2.6  -1.2  76.0   5.6    0.8    2.6    2.6   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   6   49 -         -9  -9  -9  1486 -9.0 -9.00 -9   2.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411272200 236  20  1.9  -9 -9.0   -9 1013.3 1015.0 -9  -9.0   2.6  -0.5  80.0   5.9   -9.0    2.6    2.6   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   3   11 -         -9  -9  -9  3108 -9.0 -9.00 -9   3.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411272300 236   0  0.1  -9 -9.0   -9 1013.1 1014.8 -9  -9.0   2.3  -0.2  83.0   6.0   -9.0    2.6    2.6   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   2   13 -         -9  -9  -9  3543 -9.0 -9.00 -9   3.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411280000 236  23  0.9  -9 -9.0   -9 1012.8 1014.5  8  -0.2   3.5  -2.2  66.0   5.2    0.1    2.7    2.7   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   1   18 -         -9  -9  -9  4345 -9.0 -9.00 -9   3.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411280100 236  29  0.5  -9 -9.0   -9 1012.4 1014.1 -9  -9.0   3.0  -0.8  76.0   5.8   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   3   14 -         -9  -9  -9  4195 -9.0 -9.00 -9   3.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411280200 236  27  1.4  -9 -9.0   -9 1012.2 1013.9 -9  -9.0   4.7  -3.8  54.0   4.6   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   8   15 -         -9  -9  -9  3458 -9.0 -9.00 -9   3.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411280300 236  27  2.3  -9 -9.0   -9 1011.9 1013.6  7  -0.9   4.1  -2.1  64.0   5.2    0.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   7   12 -         -9  -9  -9  3529 -9.0 -9.00 -9   3.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411280400 236  27  0.8  -9 -9.0   -9 1011.1 1012.8 -9  -9.0   4.8  -1.6  63.0   5.4   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   8    9 -         -9  -9  -9  3905 -9.0 -9.00 -9   4.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411280500 236  27  1.6  -9 -9.0   -9 1010.6 1012.3 -9  -9.0   4.5  -0.1  72.0   6.1   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   6    8 -         -9  -9  -9  3419 -9.0 -9.00 -9   3.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411280600 236  20  2.0  -9 -9.0   -9 1010.6 1012.3  6  -1.3   4.1   0.4  77.0   6.3    0.1    0.1    0.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   1   19 -         -9  -9  -9  4247 -9.0 -9.00 -9   3.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411280700 236   0  0.1  -9 -9.0   -9 1010.2 1011.9 -9  -9.0   2.5   0.5  87.0   6.3   -9.0    0.1    0.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   1   17 -         -9  -9  -9  3233 -9.0 -9.00 -9   3.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202411280800 236  27  3.0  -9 -9.0   -9 1010.1 1011.7 -9  -9.0   7.2  -3.3  47.0   4.8   -9.0    0.1    0.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   3   21 -         -9  -9  -9  4965  0.0 -9.00 -9   3.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
