# YYMMDDHHMI STN  WD   WS GST  GST  GST     PA     PS PT    PR    TA    TD    HM    PV     RN     RN     RN     RN     SD     SD     SD WC WP WW                      CA  CA   CH CT        CT  CT  CT    VS   SS    SI ST    TS    TE    TE    TE    TE  ST   WH BF IR IX
#        KST  ID  16  m/s  WD   WS   TM    hPa    hPa  -   hPa     C     C     %   hPa     mm    DAY    JUN    INT    HR3    DAY    TOT -- -- ---------------------- TOT MID  MIN -------- TOP MID LOW                  GD     C     5    10    20    30 SEA    m --  -  -
202504160700 131   5  0.5  -9 -9.0   -9 1003.0 1010.2 -9  -9.0   6.6   3.2  79.0   7.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 10 11 19                       0   0   -9 -         -9  -9  -9   765  0.0  0.05 -9   7.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  1
202504160800 131  32  0.5  -9 -9.0   -9 1003.1 1010.2 -9  -9.0   8.5   3.7  72.0   8.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 10 11 19                       5   0   -9 Ci         1   0   0   929  1.0  0.78 -9  12.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  1
202504160900 131   7  0.8  -9 -9.0   -9 1002.5 1009.6  8  -0.4  10.8   3.7  62.0   8.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 4019                     4   0   -9 Ci         1   0   0  1007  1.0  1.47 -9  17.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504161000 131  16  0.6  -9 -9.0   -9 1002.1 1009.1 -9  -9.0  14.0   3.7  50.0   8.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   0   -9 Ci         1   0   0  2247  1.0  2.21 -9  22.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504161100 131  29  0.9  -9 -9.0   -9 1001.6 1008.5 -9  -9.0  17.1   4.4  43.0   8.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   0   -9 Ci         1   0   0  3723  1.0  2.81 -9  26.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504161200 131  27  3.0  -9 -9.0   -9 1001.1 1007.9  7  -1.7  19.3   5.3  40.0   8.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   0   -9 Ci         1   0   0  2554  1.0  3.20 -9  28.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504161300 131  27  3.1  -9 -9.0   -9 1000.6 1007.4 -9  -9.0  21.0   6.5  39.0   9.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 Ci         1   0   0  2087  1.0  3.05 -9  27.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504161400 131  27  2.9  -9 -9.0   -9 1000.4 1007.1 -9  -9.0  23.0   6.2  34.0   9.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 Ci         1   0   0  2208  1.0  2.75 -9  28.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504161500 131  27  3.7  -9 -9.0   -9  999.6 1006.3  7  -1.6  24.2   4.5  28.0   8.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 Ci         1   0   0  3428  1.0  2.32 -9  25.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504161600 131  27  3.5  23 10.0 1514  999.4 1006.1 -9  -9.0  24.5   4.7  28.0   8.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   0   -9 Ci         1   0   0  3942  1.0  2.23 -9  24.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504161700 131  27  3.1  -9 -9.0   -9  999.1 1005.8 -9  -9.0  24.3   2.9  25.0   7.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   0   -9 Ci         1   0   0  4663  1.0  1.60 -9  21.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504161800 131  27  1.9  23 10.0 1514  999.0 1005.7  7  -0.6  23.0   2.4  26.0   7.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   0   -9 Ci         1   0   0  5000  0.6  0.66 -9  18.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504161900 131  27  1.7  -9 -9.0   -9  999.1 1005.9 -9  -9.0  21.5   3.6  31.0   7.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   1   58 -         -9  -9  -9  4241  0.0  0.12 -9  16.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504162000 131  29  1.1  -9 -9.0   -9  999.3 1006.1 -9  -9.0  21.1   1.8  28.0   7.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   6   64 -         -9  -9  -9  5000  0.0  0.00 -9  14.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504162100 131  27  0.7  23 10.0 1514  999.8 1006.6  2   0.9  19.7   2.0  31.0   7.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 Ci         1   0   0  4957 -9.0 -9.00 -9  14.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504162200 131  29  1.7  -9 -9.0   -9 1000.4 1007.2 -9  -9.0  19.3   2.6  33.0   7.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   5   63 -         -9  -9  -9  5000 -9.0 -9.00 -9  13.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504162300 131  29  1.2  -9 -9.0   -9 1000.3 1007.2 -9  -9.0  18.3   2.9  36.0   7.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  12.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504170000 131  29  1.4  -9 -9.0   -9 1000.8 1007.6  2   1.0  17.9   2.9  37.0   7.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  11.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504170100 131  27  0.6  -9 -9.0   -9 1001.5 1008.4 -9  -9.0  16.2   4.2  45.0   8.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  11.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504170200 131  23  0.6  -9 -9.0   -9 1001.0 1007.9 -9  -9.0  16.7   6.2  50.0   9.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4916 -9.0 -9.00 -9  11.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504170300 131  20  0.8  -9 -9.0   -9 1000.1 1007.0  8  -0.6  17.1   8.2  56.0  10.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4228 -9.0 -9.00 -9  11.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504170400 131  23  1.4  -9 -9.0   -9  999.5 1006.4 -9  -9.0  16.7   7.3  54.0  10.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   2   30 Ac         0   3   0  5000 -9.0 -9.00 -9  11.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504170500 131  23  0.8  -9 -9.0   -9  999.3 1006.2 -9  -9.0  16.7   8.8  60.0  11.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   5   30 Ac         0   3   0  4823 -9.0 -9.00 -9  12.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504170600 131  25  0.7  -9 -9.0   -9  999.2 1006.1  7  -0.9  16.5   9.4  63.0  11.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4391  0.0  0.00 -9  11.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504170700 131  23  1.3  -9 -9.0   -9  999.2 1006.1 -9  -9.0  17.1  10.2  64.0  12.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  3971  0.1  0.14 -9  13.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504170800 131  25  0.5  -9 -9.0   -9  999.4 1006.2 -9  -9.0  18.8  10.8  60.0  12.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4056  1.0  0.68 -9  16.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504170900 131  16  1.2  -9 -9.0   -9  999.3 1006.1  4   0.0  21.5  11.7  54.0  13.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  3966  1.0  1.43 -9  22.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504171000 131  20  1.9  -9 -9.0   -9  999.4 1006.1 -9  -9.0  22.6  11.6  50.0  13.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4122  1.0  2.11 -9  25.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504171100 131  25  2.8  -9 -9.0   -9  998.8 1005.5 -9  -9.0  24.3  11.5  45.0  13.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 Ci         1   0   0  4182  1.0  2.69 -9  28.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504171200 131  27  3.0  -9 -9.0   -9  998.1 1004.7  7  -1.4  26.0  11.3  40.0  13.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 Ci         1   0   0  4404  0.8  2.76 -9  30.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504171300 131  27  2.9  -9 -9.0   -9  997.5 1004.1 -9  -9.0  26.9  11.3  38.0  13.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 Ci         1   0   0  4476  0.7  2.71 -9  30.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504171400 131  27  3.7  -9 -9.0   -9  996.8 1003.4 -9  -9.0  27.4  11.8  38.0  13.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 Ci         1   0   0  4349  1.0  2.65 -9  30.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504171500 131  29  3.2  -9 -9.0   -9  996.2 1002.8  7  -1.9  28.1  11.1  35.0  13.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 Ci         1   0   0  4508  1.0  2.62 -9  30.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504171600 131  27  2.9  -9 -9.0   -9  996.1 1002.7 -9  -9.0  27.8  11.7  37.0  13.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 Ci         1   0   0  4584  1.0  1.88 -9  28.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504171700 131  27  2.8  -9 -9.0   -9  996.3 1002.9 -9  -9.0  27.5  11.9  38.0  13.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 Ci         1   0   0  4293  0.9  1.18 -9  24.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504171800 131  27  2.4  -9 -9.0   -9  996.8 1003.4  3   0.6  26.7  12.7  42.0  14.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 Ci         1   0   0  3882  0.3  0.59 -9  22.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504171900 131  27  2.7  -9 -9.0   -9  997.4 1004.0 -9  -9.0  25.6  12.4  44.0  14.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   0   -9 -         -9  -9  -9  3570  0.0  0.06 -9  20.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504172000 131  27  1.9  -9 -9.0   -9  998.2 1004.9 -9  -9.0  24.4  11.6  45.0  13.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   6   44 -         -9  -9  -9  3489  0.0  0.00 -9  19.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504172100 131  27  1.7  -9 -9.0   -9  998.6 1005.3  2   1.9  23.7  11.7  47.0  13.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10  10   45 As        -9   2   0  3255 -9.0 -9.00 -9  18.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504172200 131  27  0.8  -9 -9.0   -9  999.1 1005.8 -9  -9.0  22.0  11.6  52.0  13.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   0   -9 -         -9  -9  -9  3200 -9.0 -9.00 -9  17.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504172300 131  27  0.6  -9 -9.0   -9  999.3 1006.1 -9  -9.0  20.7  11.8  57.0  13.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2905 -9.0 -9.00 -9  16.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504180000 131  27  0.8  -9 -9.0   -9  999.5 1006.3  2   1.0  20.0  12.2  61.0  14.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2787 -9.0 -9.00 -9  15.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504180100 131   0  0.4  -9 -9.0   -9  999.5 1006.3 -9  -9.0  19.1  12.3  65.0  14.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2608 -9.0 -9.00 -9  15.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504180200 131  23  0.7  -9 -9.0   -9  999.2 1006.0 -9  -9.0  18.6  12.5  68.0  14.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2496 -9.0 -9.00 -9  14.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504180300 131   0  0.4  -9 -9.0   -9  999.5 1006.3  4   0.0  18.3  12.5  69.0  14.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2394 -9.0 -9.00 -9  14.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504180400 131  25  0.7  -9 -9.0   -9  999.7 1006.6 -9  -9.0  17.6  12.2  71.0  14.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2319 -9.0 -9.00 -9  14.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504180500 131  29  0.6  -9 -9.0   -9 1000.1 1007.0 -9  -9.0  17.4  12.2  72.0  14.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   2   45 Ac         0   3   0  2138 -9.0 -9.00 -9  14.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504180600 131  29  0.6  -9 -9.0   -9 1000.9 1007.8  2   1.5  17.4  12.2  72.0  14.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2231  0.0  0.00 -9  13.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504180700 131  27  0.7  -9 -9.0   -9 1001.9 1008.8 -9  -9.0  17.7  12.9  74.0  14.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   0   -9 Cs         6   0   0  2138  0.0  0.14 -9  15.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504180800 131  25  1.1  -9 -9.0   -9 1001.7 1008.6 -9  -9.0  18.7  13.3  71.0  15.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2225  0.2  0.58 -9  18.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504180900 131  29  2.0  -9 -9.0   -9 1002.2 1009.0  2   1.2  20.6  13.5  64.0  15.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        1   1   15 Sc         0   0   5  2458  1.0  1.28 -9  22.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504181000 131  27  2.6  -9 -9.0   -9 1003.3 1010.1 -9  -9.0  21.8  13.6  60.0  15.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7   10 Sc         0   0   5  2016  0.2  1.43 -9  24.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504181100 131  27  2.8  -9 -9.0   -9 1003.5 1010.3 -9  -9.0  22.4  13.1  56.0  15.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   2   10 Sc         0   0   5  1969  0.8  2.53 -9  29.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504181200 131  27  3.4  -9 -9.0   -9 1003.4 1010.1  0   1.1  24.0  13.2  51.0  15.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2189  1.0  3.07 -9  32.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504181300 131  27  2.8  -9 -9.0   -9 1003.0 1009.7 -9  -9.0  25.1  13.6  49.0  15.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2360  1.0  3.19 -9  34.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504181400 131  25  2.0  -9 -9.0   -9 1002.2 1008.9 -9  -9.0  25.9  13.3  46.0  15.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2392  1.0  3.05 -9  34.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504181500 131  23  1.5  -9 -9.0   -9 1001.5 1008.1  7  -2.0  26.7  13.0  43.0  15.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2512  1.0  2.71 -9  33.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504181600 131  27  2.7  -9 -9.0   -9 1001.0 1007.6 -9  -9.0  26.8  13.1  43.0  15.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2419  1.0  2.14 -9  31.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504181700 131  25  2.4  -9 -9.0   -9 1001.2 1007.9 -9  -9.0  26.3  12.7  43.0  14.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2628  1.0  1.41 -9  26.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504181800 131  27  2.5  -9 -9.0   -9 1002.0 1008.7  3   0.6  25.9  13.0  45.0  15.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2616  1.0  0.72 -9  23.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504181900 131  27  1.3  -9 -9.0   -9 1002.4 1009.1 -9  -9.0  24.0  12.6  49.0  14.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1938  0.0  0.14 -9  20.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504182000 131  29  0.9  -9 -9.0   -9 1003.2 1010.0 -9  -9.0  22.5  11.8  51.0  13.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1822  0.0  0.00 -9  19.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504182100 131  27  1.8  -9 -9.0   -9 1004.0 1010.8  2   2.1  21.6  13.7  61.0  15.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1887 -9.0 -9.00 -9  18.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504182200 131  27  2.4  -9 -9.0   -9 1004.1 1010.9 -9  -9.0  20.8  13.9  65.0  15.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   3   13 -         -9  -9  -9  1859 -9.0 -9.00 -9  18.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504182300 131  29  1.7  -9 -9.0   -9 1003.7 1010.5 -9  -9.0  20.0  13.9  68.0  15.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   3   14 -         -9  -9  -9  1817 -9.0 -9.00 -9  17.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504190000 131  25  1.1  -9 -9.0   -9 1003.5 1010.3  8  -0.5  19.3  14.1  72.0  16.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 Ci         1   0   0  1689 -9.0 -9.00 -9  17.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504190100 131  29  0.7  -9 -9.0   -9 1003.7 1010.6 -9  -9.0  18.7  13.9  74.0  15.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   2   54 -         -9  -9  -9  1541 -9.0 -9.00 -9  17.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504190200 131  27  1.5  -9 -9.0   -9 1003.4 1010.3 -9  -9.0  17.8  13.7  77.0  15.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   5   57 -         -9  -9  -9  1226 -9.0 -9.00 -9  16.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504190300 131  27  1.6  -9 -9.0   -9 1003.7 1010.6  1   0.3  17.5  13.2  76.0  15.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   4   15 ScCi       1   0   5  1315 -9.0 -9.00 -9  16.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504190400 131   0  0.4  -9 -9.0   -9 1003.5 1010.4 -9  -9.0  18.1  13.5  75.0  15.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   4    7 Sc         0   0   5  1558 -9.0 -9.00 -9  17.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504190500 131   0  0.3  -9 -9.0   -9 1003.2 1010.1 -9  -9.0  18.6  14.0  75.0  16.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   2   15 Sc         0   0   5  2223 -9.0 -9.00 -9  17.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504190600 131  27  0.5  -9 -9.0   -9 1003.3 1010.2  5  -0.4  18.7  13.9  74.0  15.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7    8 Sc         0   0   5  2158  0.0  0.00 -9  17.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504190700 131   0  0.1  -9 -9.0   -9 1003.2 1010.0 -9  -9.0  19.6  14.4  72.0  16.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7    9 Sc         0   0   5  4061  0.0  0.02 -9  18.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504190800 131  20  2.2  -9 -9.0   -9 1002.9 1009.7 -9  -9.0  21.1  14.2  65.0  16.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   5    9 Sc         0   0   5  4176  0.1  0.59 -9  20.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504190900 131  27  2.2  -9 -9.0   -9 1002.4 1009.2  7  -1.0  22.4  14.5  61.0  16.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   3    8 Sc         0   0   5  5000  0.7  1.40 -9  24.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504191000 131  20  1.8  -9 -9.0   -9 1001.6 1008.3 -9  -9.0  23.8  14.2  55.0  16.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   2   10 Sc         0   0   5  4959  0.8  2.20 -9  27.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504191100 131  27  3.8  -9 -9.0   -9 1001.6 1008.3 -9  -9.0  25.9  13.0  45.0  15.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   2   12 ScCi       1   0   5  4766  0.7  2.48 -9  31.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504191200 131  27  4.7  27 11.0 1140 1001.2 1007.9  7  -1.3  25.8  12.6  44.0  14.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   4   15 Sc         0   0   5  5000  0.7  3.09 -9  32.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504191300 131  27  4.2  27 11.0 1244 1000.5 1007.2 -9  -9.0  26.1  13.2  45.0  15.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7   15 Sc         0   0   5  4935  0.3  2.44 -9  30.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
